country,year,gdpcap,lifexp,pop,continent
Colombia,2010,8.07653760946692,75.3,45918101,Americas
Costa Rica,2010,8.561509778903499,79.6,4545273,Americas
Dominican Republic,2010,8.3062348744197,73.1,9897983,Americas
Ecuador,2010,7.45475013177888,74.2,14934692,Americas
El Salvador,2010,7.84615486930489,73.8,6038306,Americas
Guatemala,2010,7.52976475024842,70.8,14732261,Americas
Honduras,2010,7.23872370596314,71.3,7503875,Americas
Mexico,2010,8.72008661730912,75.7,118617542,Americas
Nicaragua,2010,7.0725773956568805,75.8,5737722,Americas
Panama,2010,8.71761451633359,77.2,3620506,Americas
Paraguay,2010,7.36431667614024,73.4,6209877,Americas
Peru,2010,8.06475427009406,76.8,29373644,Americas
Trinidad and Tobago,2010,9.26061838398896,71.1,1328095,Americas
Uruguay,2010,9.11567737319503,76.5,3374414,Americas
Venezuela,2010,8.617647049614419,74.7,28995745,Americas
Argentina,2011,9.358900903427061,75.9,41655616,Americas
Bolivia,2011,7.1515862534961405,71.5,10078238,Americas
Brazil,2011,8.47707891390521,74.5,200517584,Americas
Chile,2011,8.87107562404211,78.9,17201305,Americas
Colombia,2011,8.120429793374491,75.4,46406446,Americas
Costa Rica,2011,8.58817339740516,79.6,4600487,Americas
Dominican Republic,2011,8.33719159144018,73.3,10027140,Americas
Ecuador,2011,7.51589375804035,74.4,15177280,Americas
El Salvador,2011,7.855201831165941,73.7,6055208,Americas
Guatemala,2011,7.542438052499441,71.4,15049280,Americas
Honduras,2011,7.25422910964042,71.6,7621414,Americas
Mexico,2011,8.74643860683498,76.2,120365271,Americas
Nicaragua,2011,7.10782831269826,76.0,5807787,Americas
Panama,2011,8.803032803930652,77.4,3681979,Americas
Paraguay,2011,7.41311593678717,73.5,6293763,Americas
Peru,2011,8.11955261228428,76.8,29759891,Americas
Trinidad and Tobago,2011,9.21511925390838,71.1,1334790,Americas
Uruguay,2011,9.16754315611501,76.6,3385610,Americas
Venezuela,2011,8.64328158889611,75.0,29427631,Americas
