store_id,store_name,store_purpose,state_id
16221,CENTRO VETERINARIO TERRANOVA,VETERINARIA,15
16222,CENTRO VETERINARIO TERRANOVA,VETERINARIA,15
16223,CLINICA VETERINARIA SR. DOG�S,VETERINARIA,15
16224,CLINICA VETERINARIA SR. DOG�S,VETERINARIA,15
16225,MASCOTAS CLINICA VETERINARIA,VETERINARIA,15
16226,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,10
16227,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,10
16228,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,10
16229,"""SUPER KIOSKO SA DE CV""",MINI SUPER,10
16230,"""L. A. FASHION CLOTHES""",ROPA PARA DAMA,10
16231,"""L. A. FASHION CLOTHES""",ROPA PARA DAMA,10
16232,"MARCO ANTONIO SUAREZ SOLIS ""LA VIANDA""",MINI SUPER,10
16233,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16234,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16235,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16236,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16237,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16238,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16239,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16240,"""CADENA COMERCIAL OXXO  S.A. DE C.V.""",TIENDAS DE CONVENIENCIA,10
16241,"""JOYER�A EL TESORO""",JOYERIA,10
16242,"AMADA LAGARDA CRUZ""JOYER�A DE PLATA JESANEITZ""",JOYERIA,10
16243,ZAPATERIA 3 HERMANOS,ZAPATERIA,2
16244,ZAPATERIA 3 HERMANOS,ZAPATERIA,2
16245,FARMACIAS BENAVIDES S.A.B. DE C.V.,FARMACIA,2
16246,FARMACIAS BENAVIDES S.A.B. DE C.V.,FARMACIA,2
16247,ZAPATERIA ZAPBOL EXCLUSIVAS,ZAPATERIA,2
16248,PANNE MODA INFANTIL,ROPA INFANTIL,2
16249,PANNE MODA INFANTIL,ROPA INFANTIL,2
16250,NICE BOUTIQUE 9.99 Y MAS,BOUTIQUE,2
16251,NARUKO'S ACCESORIOS,BOUTIQUE,2
16252,ORTOBAJA,ZAPATERIA,2
16253,BOUTIQUE XPRESS $ 99,BOUTIQUE,2
16254,MISELANEA JUAREZ,ZAPATERIA,2
16255,MISELANEA JUAREZ,ZAPATERIA,2
16256,SIGALA'S  ZAPATERIA,ZAPATERIA,2
16257,ACA ENTRE NOS BOUTIQUE,BOUTIQUE,2
16258,AQUA Y/O CLAUDIA MARCELA FRAGA REYES,BOUTIQUE,2
16259,FARMACIAS EL REY DE LOS PRECIOS BAJOS,FARMACIA,2
16260,FARMACIA SANTA FE,FARMACIA,2
16261,TODO EN GENERICOS ALL PHARMACY,FARMACIA,2
16262,"FARMACIA ""FREDY'S""",FARMACIA,2
16263,FARMACIAS EL FENIX DE TIJUANA S.A. DE C.V.,FARMACIA,2
16264,FARMACIA LA PAZ,FARMACIA,2
16265,BOUTIQUE BLOOMING,BOUTIQUE,2
16266,FARMACIAS DE SIMILARES S.A. DE C.V.,FARMACIA,2
16267,FARMACIAS DE SIMILARES S.A. DE C.V.,FARMACIA,2
16268,FARMACON S.A. DE C.V.,FARMACIA,2
16269,"FARMACIA ""ALEXIS""",FARMACIA,2
16270,SUPER ISSSTE,FARMACIA,2
16271,E + FARMACIA,FARMACIA,2
16272,FARMACIA ARIES II,FARMACIA,2
16273,FARMACIA SAN RAMON,FARMACIA,2
16274,FARMACIAS DIEGOS Y /O FARMACIA TEZA S.A. DE C.V.,FARMACIA,2
16275,FARMACIA CATEDRAL,FARMACIA,2
16276,FARMACIA PATYY'S,FARMACIA,2
16277,SERVICIOS FARMACEUTICOS INTEGRALES,FARMACIA,2
16278,FARMACIA GUADALAJARA # 3,FARMACIA,2
16279,TIENDA ISSSTE # 149,FARMACIA,2
16280,MEDICINAS MEXICALI  S.A. DE C.V. (PEY-PHARMA),FARMACIA,2
16281,FARMAHORRO,FARMACIA,2
16282,BOTICAS LA MEJOR,FARMACIA,2
16283,BOTICAS SAN JOSE,FARMACIA,2
16284,FARMACIA HISPANO AMERICANA,FARMACIA,2
16285,GNC (GENERAL NUTRION CENTER),FARMACIA,2
16286,FARMACIA LA FORMULA,FARMACIA,2
16287,TIENDA DE ROPA DE HOY MODA CASUAL,PRENDAS DE VESTIR,2
16288,BOUTIQUE PARA CABALLEROS OSIRIS,BOUTIQUE,2
16289,SAFARI ACCESORIOS PARA DAMA,BOUTIQUE,2
16290,EGO IMAGEN BOUTIQUE,BOUTIQUE,2
16291,EMPRESAS TURISTICAS DE MEXICALI  S.A. DE C.V. (HOTEL LIZ),HOTEL,2
16292,MOTEL PUESTA DEL SOL,MOTEL,2
16293,MOTEL LAS FUENTES,MOTEL,2
16294,BOUTIQUE ROSE FASHION,BOUTIQUE,2
16295,CLAUDINA'S BOUTIQUE,BOUTIQUE,2
16296,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.  (K),TIENDA DE AUTOSERVICIO,2
16297,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.  (K),TIENDA DE AUTOSERVICIO,2
16298,7 ELEVEN MEXICO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16299,7 ELEVEN MEXICO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16300,7 ELEVEN MEXICO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16301,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,2
16302,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,2
16303,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,2
16304,7 ELEVEN MEXICO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,2
16305,7 ELEVEN MEXICO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,2
16306,7 ELEVEN MEXICO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,2
16307,ABARROTES  MARIO BROS 2,ABARROTES,2
16308,MERCADO EL ROBLE,ABARROTES,2
16309,COMERCIAL DE CARNES FRIAS DEL NORTE S.A. DE C.V. (SUPER CHIVAS),CARNICERIA,2
16310,MERCADITO IMPERIAL,ABARROTES,2
16311,ABARROTES LA NUEVA VALENTINA,ABARROTES,2
16312,ABARROTES AZTECA.,ABARROTES,2
16313,ABARROTES EL DON,ABARROTES,2
16314,ABARROTES EL DON,ABARROTES,2
16315,FRUTERIA ALEXIS,FRUTAS,2
16316,SUPER TIENDAS ABSA  S.A. DE C.V.,ABARROTES,2
16317,SUPER TIENDAS ABSA  S.A. DE C.V.,ABARROTES,2
16318,SUPER TIENDAS ABSA  S.A. DE C.V.,ABARROTES,2
16319,SUPER TIENDAS ABSA  S.A. DE C.V.,ABARROTES,2
16320,BOUTIQUE STILETTOS,BOUTIQUE,2
16321, PROVEEDORA VANFER S.A. DE  C.V. MERCADO TITO'S,MINI SUPER,2
16322,BOUTIQUE ESTACION 1-2-3,BOUTIQUE,2
16323,BOUTIQUE ESTACION 1-2-3,BOUTIQUE,2
16324,FRUTERIA Y CARNICERIA DURANGO,FRUTAS,2
16325,FRUTERIA Y CARNICERIA DURANGO,FRUTAS,2
16326,FRUTERIA Y CARNICERIA DURANGO,FRUTAS,2
16327,FRUTERIA Y CARNICERIA DURANGO,FRUTAS,2
16328,FRUTERIA Y CARNICERIA DURANGO,FRUTAS,2
16329,ABARROTES Y CARNICERIA LOS MORALES,ABARROTES,2
16330,"SAFADOS SPORTS ""OFICIAL STORE""",ZAPATERIA,2
16331,LITA'S BOUTIQUE,BOUTIQUE,2
16332,LITA'S BOUTIQUE,BOUTIQUE,2
16333,LITA'S BOUTIQUE,BOUTIQUE,2
16334,SUPER CARNICERIA ISLAS VILLAFONTANA,CARNICERIA,2
16335,FRUTERIA LA CARRETA S R.L. DE C.V.,ABARROTES,2
16336,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16337,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16338,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16339,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16340,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16341,COLORADO PROFESIONAL GROUP S.A. DE C.V.,TIENDA DE AUTOSERVICIO,2
16342,BOUTIQUE RIOT SKATESHOP,BOUTIQUE,2
16343,FERBIS,MINI SUPER,2
16344,TIENDA DE ROPA Y ZAPATERIA  + X -,ZAPATERIA,2
16345,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16346,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16347,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16348,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16349,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16350,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16351,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16352,CADENA COMERCIAL OXXO  S. A. DE C. V. (OXXO BRASIL),TIENDAS DE CONVENIENCIA,2
16353,TIENDA DE ROPA LA ESTRELLA,BOUTIQUE,2
16354,MERCADO VIVA MEXICALI,ABARROTES,2
16355,NENAS FRUTERIA Y MAS,FRUTAS,2
16356,NENAS FRUTERIA Y MAS,FRUTAS,2
16357,NENAS FRUTERIA Y MAS,FRUTAS,2
16358,NENAS FRUTERIA Y MAS,FRUTAS,2
16359,ELAT Y/O BEATRIZ ACUNA FELIX,ABARROTES,2
16360,ELAT Y/O BEATRIZ ACUNA FELIX,ABARROTES,2
16361,BOUTIQUE ZONA 99,PRENDAS DE VESTIR,2
16362,BOUTIQUE ZONA 99,PRENDAS DE VESTIR,2
16363,MERCADO SUPER CUERNAVACA,ABARROTES,2
16364,BOUTIQUE 4/20,BOUTIQUE,2
16365,ZAPATERIA  BAMBOO SHOES,BOUTIQUE,2
16366,TIENDA DE ROPA LA FAVORITA,PRENDAS DE VESTIR,2
16367,TIENDA DE ROPA LA FAVORITA,PRENDAS DE VESTIR,2
16368,TIENDA  ROCKODILE DE SAN FELIPE S.A. DE C.V.,PRENDAS DE VESTIR,2
16369,TIENDA DELTA,BOUTIQUE,2
16370,BOUTIQUE EVOLUXION,BOUTIQUE,2
16371,B & B ACCESORIOS,BOUTIQUE,2
16372,BOUTIQUE MODA CHIC,BOUTIQUE,2
16373,BOUTIQUE MODA CHIC,BOUTIQUE,2
16374,BOUTIQUE MODA CHIC,BOUTIQUE,2
16375,BOUTIQUE MODA CHIC,BOUTIQUE,2
16376,BOUTIQUE LITA'S,BOUTIQUE,2
16377,EL REMATE,PRENDAS DE VESTIR,2
16378,SEVEN BOUTIQUE,BOUTIQUE,2
16379,BOUTIQUE ZONA 99,BOUTIQUE,2
16380,OXSI2 MEXICALI,ZAPATERIA,2
16381,OXSI2 MEXICALI,ZAPATERIA,2
16382,BOUTIQUE BASICO,BOUTIQUE,2
16383,BOUTIQUE BASICO,BOUTIQUE,2
16384,BOUTIQUE  BORSSETA,BOUTIQUE,2
16385,BOUTIQUE  BORSSETA,BOUTIQUE,2
16386,LA HERRADURA,PRENDAS DE VESTIR,2
16387,LA HERRADURA,PRENDAS DE VESTIR,2
16388,LA HERRADURA,PRENDAS DE VESTIR,2
16389,BOUTIQUE D' YABOO,BOUTIQUE,2
16390,BOUTIQUE ISHA PLUS,BOUTIQUE,2
16391,COPPEL CANADA,ZAPATERIA,2
16392,COPPEL CANADA,ZAPATERIA,2
16393,BOUTIQUE ZONA 99,BOUTIQUE,2
16394,BOUTIQUE ZONA 99,BOUTIQUE,2
16395,MODAS ANDY'S,ROPA PARA DAMA,2
16396,MODAS ANDY'S,ROPA PARA DAMA,2
16397,BOUTIQUE D'PINK,BOUTIQUE,2
16398,BOUTIQUE CORDELIA,BOUTIQUE,2
16399,ZAPATERIA FLEXI,ZAPATERIA,2
16400,ZAPATERIA FLEXI,ZAPATERIA,2
16401,ZAPATERIA FLEXI,ZAPATERIA,2
16402,BOUTIQUE FOXY LADY,BOUTIQUE,2
16403,ZAPATERIA LA REYNA,ZAPATERIA,2
16404,ZAPATERIA MINI PAPOS,ZAPATERIA,2
16405,ZAPATERIA MINI PAPOS,ZAPATERIA,2
16406,EL MUNDO DE CHAVITOS,ROPA INFANTIL,2
16407,DULCERIA KARMELITAS,DULCERIA,2
16408,DULCERIA KENMAY,DULCERIA,2
16409,DULCERIA KENMAY,DULCERIA,2
16410,DULCERIA GUADALAJARA,DULCERIA,2
16411,LOS PEQUES,BOUTIQUE,2
16412,DULCERIA FANTASIA,DULCERIA,2
16413,DULCERIA MEXICALI,DULCERIA,2
16414,DULCERIA MEXICALI,DULCERIA,2
16415,"ZAPATERIA SAFADOS SPORT "" OFICIAL STORE""",ZAPATERIA,2
16416,"ZAPATERIA SAFADOS SPORT "" OFICIAL STORE""",ZAPATERIA,2
16417,DISTRIBUIDORA DE DULCES PALACO S. DE R.L. DE C.V.,DULCERIA,2
16418,SENBIS  S.A. DE C.V.,PRENDAS DE VESTIR,2
16419,"DULCERIA  ""ANDREA""",DULCERIA,2
16420,ZAPATERIA 3 HERMANOS,ZAPATERIA,2
16421,ZAPATERIA 3 HERMANOS,ZAPATERIA,2
16422,EL REMATE,BOUTIQUE,2
16423,SALAMANDRA BOUTIQUE,BOUTIQUE,2
16424,SALAMANDRA BOUTIQUE,BOUTIQUE,2
16425,SALAMANDRA BOUTIQUE,BOUTIQUE,2
16426,BOUTIQUE REGALARTE,BOUTIQUE,2
16427,BOUTIQUE I LOVE,BOUTIQUE,2
16428,MARCH BOUTIQUE,BOUTIQUE,2
16429,DINGOS ZAPATERIA,ZAPATERIA,2
16430,DINGOS ZAPATERIA,ZAPATERIA,2
16431,ETCETERA ACCESORIOS Y/O OPERADORA Y PROMOTORA DE DISE�O S.A.P.I DE C.V.,BOUTIQUE,2
16432,MATERNIDAD Y EXTRAS,BOUTIQUE,2
16433,BOUTIQUE EXCESS,BOUTIQUE,2
16434,ZAPATERIA MADERO  S.A. DE C.V.,ZAPATERIA,2
16435,ZAPATERIA MADERO  S.A. DE C.V.,ZAPATERIA,2
16436,RUBIANA BOUTIQUE,BOUTIQUE,2
16437,RUBIANA BOUTIQUE,BOUTIQUE,2
16438,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.(MEGA BLVD. CARRANZA).,ABARROTERA,2
16439,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.(MEGA BLVD. CARRANZA).,ABARROTERA,2
16440,LAS TIENDAS DEL PUEBLO,BOUTIQUE,2
16441,LAS TIENDAS DEL PUEBLO,BOUTIQUE,2
16442,BOUTIQUE GERMANYA'S,BOUTIQUE,2
16443,BOUTIQUE GERMANYA'S,BOUTIQUE,2
16444,SPACIO IN BOUTIQUE,BOUTIQUE,2
16445,CONCRETE BOUTIQUE INTERNACIONAL,BOUTIQUE,2
16446,BOUTIQUE ZAIKO,BOUTIQUE,2
16447,SUPER TIENDAS ABSA S.A. DE C.V.,ABARROTES,2
16448,SUPER TIENDAS ABSA S.A. DE C.V.,ABARROTES,2
16449,SUPER TIENDAS ABSA S.A. DE C.V.,ABARROTES,2
16450,SMART & FINAL DEL NOROESTE  S.A. DE C.V.,ABARROTES,2
16451,ZAPBOL EXCLUSIVAS,ZAPATERIA,2
16452,SE�OR LAGARTO  S. A. DE C. V.,ZAPATERIA,2
16453,BOUTIQUE ZEBRA,BOUTIQUE,2
16454,BOUTIQUE US POLO ASSN,BOUTIQUE,2
16455,ZAPATERIA REFORMA,ZAPATERIA,2
16456,BOUTIQUE NEW YORK,BOUTIQUE,2
16457,BOUTIQUE NEW YORK,BOUTIQUE,2
16458,BOUTIQUE MITTO,BOUTIQUE,2
16459,TIENDA DE ROPA MAXI,ROPA PARA DAMA,2
16460,TIENDA DE ROPA MAXI,ROPA PARA DAMA,2
16461,TIENDA DE ROPA MAXI,ROPA PARA DAMA,2
16462,DR. BOUTIQUE,BOUTIQUE,2
16463,DR. BOUTIQUE,BOUTIQUE,2
16464,DULCERIA FANNY,DULCES Y CHOCOLATES,2
16465,DULCERIA FANNY,DULCES Y CHOCOLATES,2
16466,FRUTERIA Y CARNICERIA LA MICHOACANA,ABARROTES,2
16467,FRUTERIA Y CARNICERIA LA MICHOACANA,ABARROTES,2
16468,FRIDA'S BOUTIQUE,BOUTIQUE,2
16469,BOUTIQUE LA FERIA,BOUTIQUE,2
16470,ETCETERA ACCESORIOS,BOUTIQUE,2
16471,BOUTIQUE EXPRESS,BOUTIQUE,2
16472,LAS TIENDAS DEL PUEBLO S. DE R.L. DE C.V,PRENDAS DE VESTIR,2
16473,LAS TIENDAS DEL PUEBLO S. DE R.L. DE C.V,PRENDAS DE VESTIR,2
16474,OSIRIS GALERIAS,BOUTIQUE,2
16475,TIENDA DE ROPA ELECZION,PRENDAS DE VESTIR,2
16476,AUTOSERVICIO VEAN'S,ABARROTES,2
16477,AUTOSERVICIO VEAN'S,ABARROTES,2
16478,B-4 BOUTIQUE,BOUTIQUE,2
16479,B-4 BOUTIQUE,BOUTIQUE,2
16480,TIENDA LA NACIONAL-ROPA,PRENDAS DE VESTIR,2
16481,TIENDA LA NACIONAL-ROPA,PRENDAS DE VESTIR,2
16482,TIENDA LA NACIONAL-ROPA,PRENDAS DE VESTIR,2
16483,TIENDA LA NACIONAL-ROPA,PRENDAS DE VESTIR,2
16484,TIENDA LA NACIONAL-ROPA,PRENDAS DE VESTIR,2
16485, ZAPATERIA MADERO,ZAPATERIA,2
16486, ZAPATERIA MADERO,ZAPATERIA,2
16487,   MODA CASUAL KARL�S,UNIFORMES ESCOLARES,2
16488,   MODA CASUAL KARL�S,UNIFORMES ESCOLARES,2
16489,TIENDA DE MORENO,BOUTIQUE,2
16490,FRUTERIA Y CARNICERIA MERICH,FRUTAS,2
16491,FRUTERIA Y CARNICERIA MERICH,FRUTAS,2
16492,** TIENDAS COMERCIAL MEXICANA  S.A DE C.V.,TIENDA DE AUTOSERVICIO,23
16493,** TIENDAS COMERCIAL MEXICANA  S.A DE C.V.,TIENDA DE AUTOSERVICIO,23
16494,PIRMA BRASIL,ROPA DEPORTIVA,23
16495,PIRMA BRASIL,ROPA DEPORTIVA,23
16496,ZAPATERIA B HERMANOS,ZAPATERIA,23
16497,ZAPATERIA B HERMANOS,ZAPATERIA,23
16498,ZAPATERIA B HERMANOS,ZAPATERIA,23
16499,**NUEVA WAL MART DE MEXCIO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16500,**NUEVA WAL MART DE MEXCIO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16501,** NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DEPARTAMENTAL,23
16502,** NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DEPARTAMENTAL,23
16503,COQUETA Y AUDAZ,ZAPATERIA,23
16504,COQUETA Y AUDAZ,ZAPATERIA,23
16505,COQUETA Y AUDAZ,ZAPATERIA,23
16506,FLEXI,ZAPATERIA,23
16507,FLEXI,ZAPATERIA,23
16508,FLEXI,ZAPATERIA,23
16509,**NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16510,**NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16511,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16512,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16513,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16514,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16515,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16516,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16517,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16518,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16519,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16520,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16521,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16522,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16523,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16524,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16525,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16526,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16527,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16528,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16529,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16530,SURTIPRACTIC  S.A DE C.V.,ABARROTERA,23
16531,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,23
16532,** TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,23
16533,** NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16534,**NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16535,**NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16536,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,PESCADOS Y MARISCOS,23
16537,**COMERCIAL TACAMBA  S.A. DE C.V.,ABARROTES,23
16538,**COMERCIAL TACAMBA  S.A. DE C.V.,ABARROTES,23
16539,DISTRIBUIDORA DE ABARROTES Y HUEVO RODRIGUEZ / LUIS RODRIGUEZ RODRIGUEZ,ABARROTES,23
16540,DISTRIBUIDORA DE ABARROTES Y HUEVO RODRIGUEZ / LUIS RODRIGUEZ RODRIGUEZ,ABARROTES,23
16541,DISTRIBUIDORA DE ABARROTES Y HUEVO RODRIGUEZ / LUIS RODRIGUEZ RODRIGUEZ,ABARROTES,23
16542,**ABARROTES DEL DUERO S.A. DE C.V. ,ABARROTES,23
16543,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTERA,23
16544,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTERA,23
16545,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTERA,23
16546,**ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTERA,23
16547,**CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16548,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16549,**CADENA COMERCIAL OXXO S.A.  DE C.V.,TIENDA DE AUTOSERVICIO,23
16550,** FARMACIA GUADALAJARA  S.A. DE C.V.,MUEBLERIA,23
16551,**FARMACIA GUADALAJARA S.A.DE C.V.,LAVADO Y ENGRASADO,23
16552,**FARMACIA GUADALAJARA S. A. DE C. V.,FARMACIA,23
16553,**ABARROTES LA VIOLETA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16554,**ABARROTES LA VIOLETA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16555,**ABARROTES LA VIOLETA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16556,**SUPER VIOLETA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16557,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16558,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16559,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16560,ABARROTERA DEL DUERO  S.A. DE C.V.,MINI SUPER,23
16561,ABARROTERA DEL DUERO  S.A. DE C.V.,MINI SUPER,23
16562,ABARROTERA DEL DUERO  S.A. DE C.V.,MINI SUPER,23
16563,** NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16564,** NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16565,** NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,23
16566,CADENA COMERCIAL OXXO  S.A.  DE C.V.,TIENDA DE AUTOSERVICIO,23
16567,**FARMACIA GUADALAJARA  S. A. DE C. V.,FARMACIA,23
16568,**FARMACIA GUADALAJARA  S. A. DE C. V.,FARMACIA,23
16569,**FARMACIA GUADALAJARA S. A.DE C. .V,FARMACIA,23
16570,**FARMACIA GUADALAJARA S. A.DE C. .V,FARMACIA,23
16571,**FARMACIA GUADALAJARA S. A.DE C. .V,FARMACIA,23
16572,** TIENDAS EXTRA  S.A. DE C.V.,ABARROTES,23
16573,**TIENDAS EXTRA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16574,** TIENDAS EXTRA  S.A. DE C.V.,ABARROTES,23
16575,**CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16576,MARISCOS EL CHATO,PESCADOS Y MARISCOS,23
16577,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16578,ABARROTERA DEL DUERO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16579,**FARMACIA GUADALAJARA S.A. DE C.V.,FARMACIA,23
16580,**SUPER VIOLETA  S.A. DE C.V.,ABARROTES,23
16581,**TIENDAS EXTRA  .S.A. DE C.V.,ABARROTES,23
16582,TIENDAS EXTRA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16583,**FARMACIA GUADALAJARA  S.A. DE C.V.,FARMACIA,23
16584,MI RANCHO MARKET,ABARROTES,23
16585,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16586,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16587,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V,TIENDA DE AUTOSERVICIO,23
16588,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16589,**CADENA COMERCIAL OXXO S. A. DE C.V.,TIENDA DE AUTOSERVICIO,23
16590,ULTRA MARINOS AZTECA S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16591,ULTRA MARINOS AZTECA S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16592,ULTRA MARINOS AZTECA S.A. DE C.V.,ABARROTES VINOS Y LICORES,23
16593,ABARROTES AZTECA AUTOSERVICIOS  S.A. DE C.V.,ABARROTES,23
16594,** MINI SUPER  LA CANASTA,ABARROTES,23
16595,COMERCIAL CUATRO TRES  S.A. DE C.V.,ABARROTES,23
