product_id,store_id,missing_requirement
11515,12423,NO SE DETECTO INCUMPLIMIENTO
11516,12423,NO SE DETECTO INCUMPLIMIENTO
11517,12428,NO SE DETECTO INCUMPLIMIENTO
11518,12428,NO SE DETECTO INCUMPLIMIENTO
11519,12428,NO SE DETECTO INCUMPLIMIENTO
11520,12428,NO SE DETECTO INCUMPLIMIENTO
11521,12428,NO SE DETECTO INCUMPLIMIENTO
11522,12433,NO SE DETECTO INCUMPLIMIENTO
11523,12433,NO SE DETECTO INCUMPLIMIENTO
11524,12433,NO SE DETECTO INCUMPLIMIENTO
11525,12433,NO SE DETECTO INCUMPLIMIENTO
11526,12437,NO SE DETECTO INCUMPLIMIENTO
11527,12437,NO SE DETECTO INCUMPLIMIENTO
11528,12437,NO SE DETECTO INCUMPLIMIENTO
11529,12437,NO SE DETECTO INCUMPLIMIENTO
11530,12437,NO SE DETECTO INCUMPLIMIENTO
5230,12437,NO SE DETECTO INCUMPLIMIENTO
11531,12443,NO SE DETECTO INCUMPLIMIENTO
11532,12443,NO SE DETECTO INCUMPLIMIENTO
11533,12443,NO SE DETECTO INCUMPLIMIENTO
4003,12443,NO SE DETECTO INCUMPLIMIENTO
11534,12443,NO SE DETECTO INCUMPLIMIENTO
11535,12448,NO SE DETECTO INCUMPLIMIENTO
11536,12448,NO SE DETECTO INCUMPLIMIENTO
11537,12448,NO SE DETECTO INCUMPLIMIENTO
11538,12448,NO SE DETECTO INCUMPLIMIENTO
11539,11841,NO SE DETECTO INCUMPLIMIENTO
11540,11841,NO SE DETECTO INCUMPLIMIENTO
11541,11841,NO SE DETECTO INCUMPLIMIENTO
11542,11841,NO SE DETECTO INCUMPLIMIENTO
10982,11841,NO SE DETECTO INCUMPLIMIENTO
11543,12457,NO SE DETECTO INCUMPLIMIENTO
11544,12457,NO SE DETECTO INCUMPLIMIENTO
11545,12457,NO SE DETECTO INCUMPLIMIENTO
11546,12457,NO SE DETECTO INCUMPLIMIENTO
11547,12457,Carece de instrucciones de cuidado
11548,12457,En etiqueta adherida  carece de nombre  donominaci�n o raz�n social  as� como RFC del fabricante o importador.
11549,12463,NO SE DETECTO INCUMPLIMIENTO
11550,12463,NO SE DETECTO INCUMPLIMIENTO
11551,12463,NO SE DETECTO INCUMPLIMIENTO
11552,12463,NO SE DETECTO INCUMPLIMIENTO
11553,12467,NO SE DETECTO INCUMPLIMIENTO
11554,12467,NO SE DETECTO INCUMPLIMIENTO
11555,12467,Ostenta el instructivo en idioma distinto al espa�ol
11556,12470,NO SE DETECTO INCUMPLIMIENTO
11557,12470,NO SE DETECTO INCUMPLIMIENTO
11558,12470,NO SE DETECTO INCUMPLIMIENTO
11559,12473,NO SE DETECTO INCUMPLIMIENTO
11560,12473,NO SE DETECTO INCUMPLIMIENTO
11561,12473,NO SE DETECTO INCUMPLIMIENTO
11562,12476,No indica veracidad de la informacion comercial
11563,12476,toma de muestras
11564,12476,No indica veracidad de la informacion comercial
11565,12476,toma de muestras
11566,12476,No indica veracidad de la informacion comercial
11567,12476,toma de muestras
11568,3447,NO SE DETECTO INCUMPLIMIENTO
11569,3447,NO SE DETECTO INCUMPLIMIENTO
11570,3452,NO SE DETECTO INCUMPLIMIENTO
11571,3452,NO SE DETECTO INCUMPLIMIENTO
11572,3452,NO SE DETECTO INCUMPLIMIENTO
11573,3452,NO SE DETECTO INCUMPLIMIENTO
11574,3452,NO SE DETECTO INCUMPLIMIENTO
11575,12489,NO SE DETECTO INCUMPLIMIENTO
11576,12490,NO SE DETECTO INCUMPLIMIENTO
11577,12490,NO SE DETECTO INCUMPLIMIENTO
11578,12490,NO SE DETECTO INCUMPLIMIENTO
11579,12490,NO SE DETECTO INCUMPLIMIENTO
11580,4070,NO SE DETECTO INCUMPLIMIENTO
11581,4070,NO SE DETECTO INCUMPLIMIENTO
11582,4070,NO SE DETECTO INCUMPLIMIENTO
11583,4070,NO SE DETECTO INCUMPLIMIENTO
11584,12498,NO SE DETECTO INCUMPLIMIENTO
11585,12498,NO SE DETECTO INCUMPLIMIENTO
11586,12498,NO SE DETECTO INCUMPLIMIENTO
11587,12498,NO SE DETECTO INCUMPLIMIENTO
11588,12498,NO SE DETECTO INCUMPLIMIENTO
11589,12498,NO SE DETECTO INCUMPLIMIENTO
11590,5249,NO SE DETECTO INCUMPLIMIENTO
11591,5249,NO SE DETECTO INCUMPLIMIENTO
11592,5249,NO SE DETECTO INCUMPLIMIENTO
11593,5249,NO SE DETECTO INCUMPLIMIENTO
11594,12433,NO SE DETECTO INCUMPLIMIENTO
11595,12433,NO SE DETECTO INCUMPLIMIENTO
11596,12433,NO SE DETECTO INCUMPLIMIENTO
11597,12511,NO SE DETECTO INCUMPLIMIENTO
11598,12511,NO SE DETECTO INCUMPLIMIENTO
11599,12511,NO SE DETECTO INCUMPLIMIENTO
11600,12511,NO SE DETECTO INCUMPLIMIENTO
11601,12515,En etiqueta adherida  carece de nombre  donominaci�n o raz�n social  as� como RFC del fabricante o importador.
11602,12515,En etiqueta adherida  carece de nombre  donominaci�n o raz�n social  as� como RFC del fabricante o importador.
11603,12517,NO SE DETECTO INCUMPLIMIENTO
11604,12517,NO SE DETECTO INCUMPLIMIENTO
11605,12517,NO SE DETECTO INCUMPLIMIENTO
11606,12517,NO SE DETECTO INCUMPLIMIENTO
11607,12517,NO SE DETECTO INCUMPLIMIENTO
11608,12522,NO SE DETECTO INCUMPLIMIENTO
11609,12522,NO SE DETECTO INCUMPLIMIENTO
11610,12522,NO SE DETECTO INCUMPLIMIENTO
11611,3447,NO SE DETECTO INCUMPLIMIENTO
11612,3447,NO SE DETECTO INCUMPLIMIENTO
11613,3447,NO SE DETECTO INCUMPLIMIENTO
11614,3447,NO SE DETECTO INCUMPLIMIENTO
11615,206,NO SE DETECTO INCUMPLIMIENTO
11616,206,NO SE DETECTO INCUMPLIMIENTO
11617,206,NO SE DETECTO INCUMPLIMIENTO
11618,206,NO SE DETECTO INCUMPLIMIENTO
11619,2938,NO SE DETECTO INCUMPLIMIENTO
11620,2938,NO SE DETECTO INCUMPLIMIENTO
11621,2938,NO SE DETECTO INCUMPLIMIENTO
11622,2938,NO SE DETECTO INCUMPLIMIENTO
11623,2938,NO SE DETECTO INCUMPLIMIENTO
11624,12538,NO SE DETECTO INCUMPLIMIENTO
11625,12538,NO SE DETECTO INCUMPLIMIENTO
11626,12538,NO SE DETECTO INCUMPLIMIENTO
11627,12538,NO SE DETECTO INCUMPLIMIENTO
11628,12538,NO SE DETECTO INCUMPLIMIENTO
11629,12538,NO SE DETECTO INCUMPLIMIENTO
11630,12544,NO SE DETECTO INCUMPLIMIENTO
11631,12544,NO SE DETECTO INCUMPLIMIENTO
11632,12546,NO SE DETECTO INCUMPLIMIENTO
11633,12546,NO SE DETECTO INCUMPLIMIENTO
11634,12546,NO SE DETECTO INCUMPLIMIENTO
11635,12549,NO SE DETECTO INCUMPLIMIENTO
11636,12549,NO SE DETECTO INCUMPLIMIENTO
11637,12551,NO SE DETECTO INCUMPLIMIENTO
11638,12551,NO SE DETECTO INCUMPLIMIENTO
11639,12551,NO SE DETECTO INCUMPLIMIENTO
11640,12551,NO SE DETECTO INCUMPLIMIENTO
11641,12551,NO SE DETECTO INCUMPLIMIENTO
11642,12556,NO SE DETECTO INCUMPLIMIENTO
11643,12556,NO SE DETECTO INCUMPLIMIENTO
11644,12556,NO SE DETECTO INCUMPLIMIENTO
11645,12556,NO SE DETECTO INCUMPLIMIENTO
11646,12560,NO SE DETECTO INCUMPLIMIENTO
11647,12560,NO SE DETECTO INCUMPLIMIENTO
11648,12560,NO SE DETECTO INCUMPLIMIENTO
11649,12560,NO SE DETECTO INCUMPLIMIENTO
11650,12560,NO SE DETECTO INCUMPLIMIENTO
11651,12560,NO SE DETECTO INCUMPLIMIENTO
11652,12560,NO SE DETECTO INCUMPLIMIENTO
11653,12567,NO SE DETECTO INCUMPLIMIENTO
11654,12567,NO SE DETECTO INCUMPLIMIENTO
11655,12567,NO SE DETECTO INCUMPLIMIENTO
11656,12567,NO SE DETECTO INCUMPLIMIENTO
11657,12567,NO SE DETECTO INCUMPLIMIENTO
11658,12567,NO SE DETECTO INCUMPLIMIENTO
11659,12567,NO SE DETECTO INCUMPLIMIENTO
11660,12574,NO SE DETECTO INCUMPLIMIENTO
11661,12574,NO SE DETECTO INCUMPLIMIENTO
11662,12574,NO SE DETECTO INCUMPLIMIENTO
11663,12574,NO SE DETECTO INCUMPLIMIENTO
5746,12578,NO SE DETECTO INCUMPLIMIENTO
11664,12578,NO SE DETECTO INCUMPLIMIENTO
11665,12578,NO SE DETECTO INCUMPLIMIENTO
11666,12581,Induce a error o confusi�n al consumidor con respecto a la naturaleza y caracter�sticas del producto
11667,12581,No ostenta pais de origen
11668,12581,No ostenta identificaci�n del lote
11669,12581,No ostenta identificaci�n del lote
11670,12581,No ostenta identificaci�n del lote
11671,12581,No ostenta pais de origen
11672,12581,No ostenta identificaci�n del lote
11673,12581,No ostenta pais de origen
11674,12581,No ostenta pais de origen
11675,12581,No ostenta pais de origen
11676,12581,No ostenta pais de origen
11677,12581,No ostenta pais de origen
11678,12581,No ostenta pais de origen
11679,12581,No ostenta pais de origen
11680,12581,No ostenta pais de origen
11681,12581,No ostenta identificaci�n del lote
11682,12581,No ostenta pais de origen
11683,12598,NO SE DETECTO INCUMPLIMIENTO
11684,12599,NO SE DETECTO INCUMPLIMIENTO
11685,12599,NO SE DETECTO INCUMPLIMIENTO
11686,12599,NO SE DETECTO INCUMPLIMIENTO
11687,12599,NO SE DETECTO INCUMPLIMIENTO
11688,12603,NO SE DETECTO INCUMPLIMIENTO
11689,12603,NO SE DETECTO INCUMPLIMIENTO
11690,12605,No indica veracidad de la informacion comercial
11691,12605,No indica veracidad de la informacion comercial
11692,12605,No indica veracidad de la informacion comercial
11693,12608,Carece de informacion nutrimental complementaria
11694,12605,No indica veracidad de la informacion comercial
11695,12605,No indica veracidad de la informacion comercial
11696,12605,No indica veracidad de la informacion comercial
11697,12612,NO SE DETECTO INCUMPLIMIENTO
11698,12612,NO SE DETECTO INCUMPLIMIENTO
11699,12614,NO SE DETECTO INCUMPLIMIENTO
11700,12614,NO SE DETECTO INCUMPLIMIENTO
11701,12616,NO SE DETECTO INCUMPLIMIENTO
11702,12616,NO SE DETECTO INCUMPLIMIENTO
11703,12616,NO SE DETECTO INCUMPLIMIENTO
11704,12619,No indica veracidad de la informacion comercial
11705,12619,No indica veracidad de la informacion comercial
11706,12619,No indica veracidad de la informacion comercial
11707,12619,No indica veracidad de la informacion comercial
11708,12619,No indica veracidad de la informacion comercial
11709,12619,No indica veracidad de la informacion comercial
11710,12619,No indica veracidad de la informacion comercial
11711,12626,NO SE DETECTO INCUMPLIMIENTO
11712,12626,NO SE DETECTO INCUMPLIMIENTO
11713,12626,NO SE DETECTO INCUMPLIMIENTO
11714,12626,NO SE DETECTO INCUMPLIMIENTO
11715,12630,NO SE DETECTO INCUMPLIMIENTO
11716,12630,NO SE DETECTO INCUMPLIMIENTO
11717,12632,NO SE DETECTO INCUMPLIMIENTO
11718,12632,NO SE DETECTO INCUMPLIMIENTO
11719,12634,NO SE DETECTO INCUMPLIMIENTO
11720,12634,NO SE DETECTO INCUMPLIMIENTO
11721,12636,NO SE DETECTO INCUMPLIMIENTO
8262,12636,NO SE DETECTO INCUMPLIMIENTO
11722,12638,NO SE DETECTO INCUMPLIMIENTO
11723,12638,NO SE DETECTO INCUMPLIMIENTO
11724,12638,NO SE DETECTO INCUMPLIMIENTO
11725,1276,NO SE DETECTO INCUMPLIMIENTO
11726,1276,NO SE DETECTO INCUMPLIMIENTO
11727,1276,Carece de certificado de cumplimiento NOM
11728,12644,NO SE DETECTO INCUMPLIMIENTO
11729,12644,NO SE DETECTO INCUMPLIMIENTO
11730,12644,NO SE DETECTO INCUMPLIMIENTO
11731,12644,NO SE DETECTO INCUMPLIMIENTO
11732,12648,NO SE DETECTO INCUMPLIMIENTO
11733,12648,NO SE DETECTO INCUMPLIMIENTO
11734,12648,NO SE DETECTO INCUMPLIMIENTO
11735,12581,No ostenta pais de origen
11736,12581,No ostenta identificaci�n del lote
11737,12581,No ostenta pais de origen
11738,12581,No ostenta pais de origen
11739,12581,No ostenta pais de origen
11740,12581,No ostenta pais de origen
11741,12581,No ostenta pais de origen
11742,12581,No ostenta pais de origen
11743,12581,No ostenta identificaci�n del lote
11744,12581,No ostenta pais de origen
11745,12581,No ostenta identificaci�n del lote
11746,12581,Ostenta lista de ingredientes en forma incorrecta.
11747,12581,No ostenta identificaci�n del lote
11748,12581,No ostenta pais de origen
11749,12581,No ostenta identificaci�n del lote
11750,12581,No ostenta identificaci�n del lote
11751,12581,No ostenta identificaci�n del lote
11752,12668,NO SE DETECTO INCUMPLIMIENTO
11753,12668,NO SE DETECTO INCUMPLIMIENTO
11754,12668,NO SE DETECTO INCUMPLIMIENTO
11755,12668,NO SE DETECTO INCUMPLIMIENTO
11756,12672,NO SE DETECTO INCUMPLIMIENTO
11757,12672,NO SE DETECTO INCUMPLIMIENTO
11758,12672,NO SE DETECTO INCUMPLIMIENTO
11759,12672,NO SE DETECTO INCUMPLIMIENTO
11760,12676,No indica veracidad de la informacion comercial
11761,12676,No indica veracidad de la informacion comercial
11762,12676,No indica veracidad de la informacion comercial
11763,12676,No indica veracidad de la informacion comercial
11764,12676,No indica veracidad de la informacion comercial
11765,12676,No indica veracidad de la informacion comercial
11766,12676,No indica veracidad de la informacion comercial
11767,12676,No indica veracidad de la informacion comercial
11768,12676,No indica veracidad de la informacion comercial
11769,12685,Carece de veracidad en informacion
11770,12686,No indica veracidad de la informacion comercial
11771,12686,No indica veracidad de la informacion comercial
11772,12686,No indica veracidad de la informacion comercial
11773,12686,No indica veracidad de la informacion comercial
11774,12690,No indica veracidad de la informacion comercial
11775,12690,No indica veracidad de la informacion comercial
11776,12690,No indica veracidad de la informacion comercial
11777,12690,No indica veracidad de la informacion comercial
11778,12694,NO SE DETECTO INCUMPLIMIENTO
11779,12694,NO SE DETECTO INCUMPLIMIENTO
11780,12694,NO SE DETECTO INCUMPLIMIENTO
11781,12697,NO SE DETECTO INCUMPLIMIENTO
11782,12697,NO SE DETECTO INCUMPLIMIENTO
11783,12697,NO SE DETECTO INCUMPLIMIENTO
11784,12697,NO SE DETECTO INCUMPLIMIENTO
11785,12701,NO SE DETECTO INCUMPLIMIENTO
11786,12701,Carece de certificado de cumplimiento NOM
11787,197,NO SE DETECTO INCUMPLIMIENTO
11788,197,NO SE DETECTO INCUMPLIMIENTO
11789,197,NO SE DETECTO INCUMPLIMIENTO
11790,12706,NO SE DETECTO INCUMPLIMIENTO
11791,12706,NO SE DETECTO INCUMPLIMIENTO
11792,12708,NO SE DETECTO INCUMPLIMIENTO
11793,12708,NO SE DETECTO INCUMPLIMIENTO
11794,12708,NO SE DETECTO INCUMPLIMIENTO
11795,12708,NO SE DETECTO INCUMPLIMIENTO
11796,12708,NO SE DETECTO INCUMPLIMIENTO
11797,11192,NO SE DETECTO INCUMPLIMIENTO
11798,11192,NO SE DETECTO INCUMPLIMIENTO
11799,11192,NO SE DETECTO INCUMPLIMIENTO
11800,12716,NO SE DETECTO INCUMPLIMIENTO
11801,12716,NO SE DETECTO INCUMPLIMIENTO
11802,12716,NO SE DETECTO INCUMPLIMIENTO
11803,12716,NO SE DETECTO INCUMPLIMIENTO
11804,12716,NO SE DETECTO INCUMPLIMIENTO
11805,12721,NO SE DETECTO INCUMPLIMIENTO
11806,12721,NO SE DETECTO INCUMPLIMIENTO
11807,12721,NO SE DETECTO INCUMPLIMIENTO
11808,12724,NO SE DETECTO INCUMPLIMIENTO
11809,12724,NO SE DETECTO INCUMPLIMIENTO
11810,12724,NO SE DETECTO INCUMPLIMIENTO
11811,12727,NO SE DETECTO INCUMPLIMIENTO
11812,12727,NO SE DETECTO INCUMPLIMIENTO
11813,12727,NO SE DETECTO INCUMPLIMIENTO
11814,12730,NO SE DETECTO INCUMPLIMIENTO
11815,12730,NO SE DETECTO INCUMPLIMIENTO
11816,12732,NO SE DETECTO INCUMPLIMIENTO
11817,12732,NO SE DETECTO INCUMPLIMIENTO
11818,12734,NO SE DETECTO INCUMPLIMIENTO
11819,12734,NO SE DETECTO INCUMPLIMIENTO
11820,1320,NO SE DETECTO INCUMPLIMIENTO
11821,1320,NO SE DETECTO INCUMPLIMIENTO
11822,1320,NO SE DETECTO INCUMPLIMIENTO
11823,1320,NO SE DETECTO INCUMPLIMIENTO
11824,1320,NO SE DETECTO INCUMPLIMIENTO
11825,1320,NO SE DETECTO INCUMPLIMIENTO
11826,1194,NO SE DETECTO INCUMPLIMIENTO
11827,1194,NO SE DETECTO INCUMPLIMIENTO
11828,12744,NO SE DETECTO INCUMPLIMIENTO
11829,12744,NO SE DETECTO INCUMPLIMIENTO
11830,12744,NO SE DETECTO INCUMPLIMIENTO
11831,680,NO SE DETECTO INCUMPLIMIENTO
11832,680,NO SE DETECTO INCUMPLIMIENTO
11833,680,NO SE DETECTO INCUMPLIMIENTO
11834,12750,NO SE DETECTO INCUMPLIMIENTO
11835,12750,NO SE DETECTO INCUMPLIMIENTO
11836,1320,NO SE DETECTO INCUMPLIMIENTO
11837,1320,NO SE DETECTO INCUMPLIMIENTO
11838,12754,NO SE DETECTO INCUMPLIMIENTO
11839,12754,NO SE DETECTO INCUMPLIMIENTO
11840,12756,NO SE DETECTO INCUMPLIMIENTO
11841,12756,NO SE DETECTO INCUMPLIMIENTO
11842,30,NO SE DETECTO INCUMPLIMIENTO
11843,30,NO SE DETECTO INCUMPLIMIENTO
11844,12760,NO SE DETECTO INCUMPLIMIENTO
11845,12760,NO SE DETECTO INCUMPLIMIENTO
11846,12762,NO SE DETECTO INCUMPLIMIENTO
11847,12762,NO SE DETECTO INCUMPLIMIENTO
11848,12764,NO SE DETECTO INCUMPLIMIENTO
11849,12764,NO SE DETECTO INCUMPLIMIENTO
11850,12766,NO SE DETECTO INCUMPLIMIENTO
11851,12766,NO SE DETECTO INCUMPLIMIENTO
11852,12768,NO SE DETECTO INCUMPLIMIENTO
11853,12768,NO SE DETECTO INCUMPLIMIENTO
11854,12768,NO SE DETECTO INCUMPLIMIENTO
11855,12771,NO SE DETECTO INCUMPLIMIENTO
11856,12771,NO SE DETECTO INCUMPLIMIENTO
11857,12771,NO SE DETECTO INCUMPLIMIENTO
11858,12774,NO SE DETECTO INCUMPLIMIENTO
11859,12774,NO SE DETECTO INCUMPLIMIENTO
11860,12774,NO SE DETECTO INCUMPLIMIENTO
11861,12777,NO SE DETECTO INCUMPLIMIENTO
11862,12778,NO SE DETECTO INCUMPLIMIENTO
11863,12778,NO SE DETECTO INCUMPLIMIENTO
11864,12778,NO SE DETECTO INCUMPLIMIENTO
11865,12781,NO SE DETECTO INCUMPLIMIENTO
11866,12781,NO SE DETECTO INCUMPLIMIENTO
11867,12783,NO SE DETECTO INCUMPLIMIENTO
11868,12783,NO SE DETECTO INCUMPLIMIENTO
11869,1036,NO SE DETECTO INCUMPLIMIENTO
11870,1036,NO SE DETECTO INCUMPLIMIENTO
11871,12787,NO SE DETECTO INCUMPLIMIENTO
11872,12787,NO SE DETECTO INCUMPLIMIENTO
11873,12789,NO SE DETECTO INCUMPLIMIENTO
11874,12789,NO SE DETECTO INCUMPLIMIENTO
11875,12791,NO SE DETECTO INCUMPLIMIENTO
11876,12791,NO SE DETECTO INCUMPLIMIENTO
11877,12793,NO SE DETECTO INCUMPLIMIENTO
11878,12793,NO SE DETECTO INCUMPLIMIENTO
11879,12795,NO SE DETECTO INCUMPLIMIENTO
11880,12795,NO SE DETECTO INCUMPLIMIENTO
11881,12797,NO SE DETECTO INCUMPLIMIENTO
11882,12797,NO SE DETECTO INCUMPLIMIENTO
11883,12799,NO SE DETECTO INCUMPLIMIENTO
11884,12799,NO SE DETECTO INCUMPLIMIENTO
11885,1320,NO SE DETECTO INCUMPLIMIENTO
11886,1320,NO SE DETECTO INCUMPLIMIENTO
11887,12803,NO SE DETECTO INCUMPLIMIENTO
11888,12803,NO SE DETECTO INCUMPLIMIENTO
11889,12805,NO SE DETECTO INCUMPLIMIENTO
11890,12805,NO SE DETECTO INCUMPLIMIENTO
11891,12807,NO SE DETECTO INCUMPLIMIENTO
11892,12807,NO SE DETECTO INCUMPLIMIENTO
11893,12807,NO SE DETECTO INCUMPLIMIENTO
11894,12810,NO SE DETECTO INCUMPLIMIENTO
11895,12810,NO SE DETECTO INCUMPLIMIENTO
11896,12812,NO SE DETECTO INCUMPLIMIENTO
11897,12813,NO SE DETECTO INCUMPLIMIENTO
11898,12813,NO SE DETECTO INCUMPLIMIENTO
11899,12815,NO SE DETECTO INCUMPLIMIENTO
11900,12815,NO SE DETECTO INCUMPLIMIENTO
11901,12817,NO SE DETECTO INCUMPLIMIENTO
11902,12817,NO SE DETECTO INCUMPLIMIENTO
11903,12819,NO SE DETECTO INCUMPLIMIENTO
11904,12819,NO SE DETECTO INCUMPLIMIENTO
11905,12819,NO SE DETECTO INCUMPLIMIENTO
11906,12822,NO SE DETECTO INCUMPLIMIENTO
11907,12822,NO SE DETECTO INCUMPLIMIENTO
11908,12824,NO SE DETECTO INCUMPLIMIENTO
11909,12824,NO SE DETECTO INCUMPLIMIENTO
11910,12826,NO SE DETECTO INCUMPLIMIENTO
11911,12826,NO SE DETECTO INCUMPLIMIENTO
11912,12828,NO SE DETECTO INCUMPLIMIENTO
11913,12828,NO SE DETECTO INCUMPLIMIENTO
11914,680,NO SE DETECTO INCUMPLIMIENTO
11915,680,NO SE DETECTO INCUMPLIMIENTO
11916,680,NO SE DETECTO INCUMPLIMIENTO
11917,680,NO SE DETECTO INCUMPLIMIENTO
11887,680,NO SE DETECTO INCUMPLIMIENTO
11918,680,NO SE DETECTO INCUMPLIMIENTO
11919,12836,NO SE DETECTO INCUMPLIMIENTO
11920,12836,NO SE DETECTO INCUMPLIMIENTO
11921,12838,NO SE DETECTO INCUMPLIMIENTO
11922,12838,NO SE DETECTO INCUMPLIMIENTO
11923,12838,NO SE DETECTO INCUMPLIMIENTO
11924,12841,NO SE DETECTO INCUMPLIMIENTO
11925,12841,NO SE DETECTO INCUMPLIMIENTO
11926,12843,NO SE DETECTO INCUMPLIMIENTO
11927,12843,NO SE DETECTO INCUMPLIMIENTO
11928,12843,NO SE DETECTO INCUMPLIMIENTO
11929,12846,NO SE DETECTO INCUMPLIMIENTO
11930,12847,NO SE DETECTO INCUMPLIMIENTO
11931,12847,NO SE DETECTO INCUMPLIMIENTO
11932,12849,NO SE DETECTO INCUMPLIMIENTO
11933,12849,NO SE DETECTO INCUMPLIMIENTO
11934,12849,NO SE DETECTO INCUMPLIMIENTO
11935,12852,NO SE DETECTO INCUMPLIMIENTO
11936,12852,NO SE DETECTO INCUMPLIMIENTO
11937,12854,NO SE DETECTO INCUMPLIMIENTO
11938,12854,NO SE DETECTO INCUMPLIMIENTO
11939,12856,NO SE DETECTO INCUMPLIMIENTO
11940,12856,NO SE DETECTO INCUMPLIMIENTO
11941,12858,NO SE DETECTO INCUMPLIMIENTO
11942,12858,NO SE DETECTO INCUMPLIMIENTO
11943,12860,NO SE DETECTO INCUMPLIMIENTO
11944,12860,NO SE DETECTO INCUMPLIMIENTO
11945,12862,NO SE DETECTO INCUMPLIMIENTO
11946,12863,NO SE DETECTO INCUMPLIMIENTO
11947,12863,NO SE DETECTO INCUMPLIMIENTO
11948,12865,NO SE DETECTO INCUMPLIMIENTO
11949,12866,NO SE DETECTO INCUMPLIMIENTO
11950,12866,NO SE DETECTO INCUMPLIMIENTO
11951,12868,NO SE DETECTO INCUMPLIMIENTO
11952,12868,NO SE DETECTO INCUMPLIMIENTO
11953,12868,NO SE DETECTO INCUMPLIMIENTO
11954,680,NO SE DETECTO INCUMPLIMIENTO
11955,680,NO SE DETECTO INCUMPLIMIENTO
11956,680,NO SE DETECTO INCUMPLIMIENTO
11957,680,NO SE DETECTO INCUMPLIMIENTO
11958,12875,NO SE DETECTO INCUMPLIMIENTO
11959,12875,NO SE DETECTO INCUMPLIMIENTO
11960,12875,NO SE DETECTO INCUMPLIMIENTO
11961,12875,NO SE DETECTO INCUMPLIMIENTO
11962,12879,NO SE DETECTO INCUMPLIMIENTO
11963,12879,NO SE DETECTO INCUMPLIMIENTO
11964,12881,NO SE DETECTO INCUMPLIMIENTO
11965,12881,NO SE DETECTO INCUMPLIMIENTO
11966,680,NO SE DETECTO INCUMPLIMIENTO
11967,680,NO SE DETECTO INCUMPLIMIENTO
11968,12885,NO SE DETECTO INCUMPLIMIENTO
11969,12885,NO SE DETECTO INCUMPLIMIENTO
11970,12885,NO SE DETECTO INCUMPLIMIENTO
11971,680,NO SE DETECTO INCUMPLIMIENTO
11972,680,NO SE DETECTO INCUMPLIMIENTO
11973,12890,NO SE DETECTO INCUMPLIMIENTO
11974,12890,NO SE DETECTO INCUMPLIMIENTO
11975,12890,NO SE DETECTO INCUMPLIMIENTO
11976,1320,NO SE DETECTO INCUMPLIMIENTO
11977,1320,NO SE DETECTO INCUMPLIMIENTO
11978,12895,NO SE DETECTO INCUMPLIMIENTO
11979,12895,NO SE DETECTO INCUMPLIMIENTO
11980,12897,NO SE DETECTO INCUMPLIMIENTO
11981,12897,NO SE DETECTO INCUMPLIMIENTO
11982,12899,NO SE DETECTO INCUMPLIMIENTO
11983,12899,NO SE DETECTO INCUMPLIMIENTO
11984,12899,NO SE DETECTO INCUMPLIMIENTO
11985,12902,NO SE DETECTO INCUMPLIMIENTO
11986,12902,NO SE DETECTO INCUMPLIMIENTO
11987,1320,NO SE DETECTO INCUMPLIMIENTO
11988,1320,NO SE DETECTO INCUMPLIMIENTO
11989,12906,NO SE DETECTO INCUMPLIMIENTO
11990,12906,NO SE DETECTO INCUMPLIMIENTO
11991,12906,NO SE DETECTO INCUMPLIMIENTO
11992,12909,NO SE DETECTO INCUMPLIMIENTO
11993,12909,NO SE DETECTO INCUMPLIMIENTO
11994,12909,NO SE DETECTO INCUMPLIMIENTO
11995,12912,NO SE DETECTO INCUMPLIMIENTO
11996,12912,NO SE DETECTO INCUMPLIMIENTO
11997,12914,NO SE DETECTO INCUMPLIMIENTO
11998,12914,NO SE DETECTO INCUMPLIMIENTO
11999,680,NO SE DETECTO INCUMPLIMIENTO
12000,680,NO SE DETECTO INCUMPLIMIENTO
12001,12918,NO SE DETECTO INCUMPLIMIENTO
12002,12918,NO SE DETECTO INCUMPLIMIENTO
12003,12920,NO SE DETECTO INCUMPLIMIENTO
12004,12921,NO SE DETECTO INCUMPLIMIENTO
12005,12921,NO SE DETECTO INCUMPLIMIENTO
12006,349,NO SE DETECTO INCUMPLIMIENTO
12007,12924,NO SE DETECTO INCUMPLIMIENTO
12008,348,NO SE DETECTO INCUMPLIMIENTO
12009,348,NO SE DETECTO INCUMPLIMIENTO
12010,348,NO SE DETECTO INCUMPLIMIENTO
12011,348,NO SE DETECTO INCUMPLIMIENTO
12012,1036,NO SE DETECTO INCUMPLIMIENTO
12013,1036,NO SE DETECTO INCUMPLIMIENTO
12014,1036,NO SE DETECTO INCUMPLIMIENTO
12015,12918,NO SE DETECTO INCUMPLIMIENTO
12016,12918,NO SE DETECTO INCUMPLIMIENTO
12017,349,NO SE DETECTO INCUMPLIMIENTO
12018,349,NO SE DETECTO INCUMPLIMIENTO
12019,348,NO SE DETECTO INCUMPLIMIENTO
12020,2203,Carece de etiqueta de informaci�n comercial conforme a la norma 051-SCFI-1994
12021,1762,NO SE DETECTO INCUMPLIMIENTO
12022,1762,NO SE DETECTO INCUMPLIMIENTO
12023,1132,NO SE DETECTO INCUMPLIMIENTO
12024,1132,No cumple  con ninguno de los puntos de la norma
