store_id,store_name,store_purpose,state_id
5272,MONTECASSINO  Y/O EXCLUSIVAS MONTECASSINO  S.A DE C.V.,REGALOS,11
5273,JUGUETERIA TRENES S.A. DE C.V.,JUGUETERIA,11
5274,COMERCIALIZADORA CAMPANITA  S.A DE C.V.,ROPA INFANTIL,11
5275,ZAPATERIA TROPIC Y/O COCARO S.A. DE C.V.,ZAPATERIA,11
5276,ZILERY�S ITALIA Y/O ENTEBI HERMANOS S.A. DE C.V.,ROPA PARA CABALLERO,11
5277,COMERCIALIZADORA AL TRADE S.A. DE C.V. Y/O BABY UP,ROPA INFANTIL,11
5278,BABY CREYSI Y/O TBB S.A. DE C.V.,ROPA INFANTIL,11
5279,GRUPO VANITY  S.A DE C.V.,ROPA PARA DAMA,11
5280,ISADORA Y/O BIJOU MEXICO S.A. DE C.V.,PRENDAS DE VESTIR,11
5281,CAPA DE OZONO  S.A DE C.V. Y/O AZUL OZONO S.A. DE C.V.,ZAPATOS,11
5282,ZAPATERIA CROCS Y/O GRUPO LA MILAGRESA S.A. DE C.V.,ZAPATERIA,11
5283,HUMANIC ATELA ROSSI Y/O COMERCIAL CARTUJANO S.A. DE C.V.,ZAPATERIA,11
5284,TIENDA DE ROPA FERRIONI Y/O CORPORATIVO FERRIONI S.A. DE C.V.,PRENDAS DE VESTIR,11
5285,REFUSE JUGUETERIA Y/O EL PALACIO DE HIERRO S.A. DE C.V.,JUGUETERIA,11
5286,"ABARROTES "" SANTA CRUZ"" Y/O MARIANO TORRES GOMEZ",ABARROTES,11
5287,ACCESSORIZE Y/O SOLO VANIDAD S.A. PJ DE C.V.,ACCESORIOS PARA BA�O,11
5288,DREMEZ PIJAMAS Y/O RAFAEL ADRIAN BARRENCHEA MEZA,ROPA PARA DAMA,11
5289,SUPER GI-O Y/O LUIS GABRIEL ULLOA OROZCO,ABARROTES,11
5290,BODEGA DE AHORRO LA PATRONA S.A. DE C.V.,ABARROTES,11
5291,ABARROTES LA POBLANA Y/O SANDRA GUADALUPE VEGA LEYVA,ABARROTES,11
5292,ABARROTES VINOS Y LICORES HERMANOS MENDEZ Y/O OSCAR MENDEZ VAZQUEZ,ABARROTES VINOS Y LICORES,11
5293,ABARROTES DONAJI Y/O DONAJI VELAZQUEZ AQUINO,ABARROTES,11
5294,COMERZIALIZADORA KINERET S.A. DE C.V.,ABARROTES,11
5295,TIENDAS EXTRA  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5296,CENTRO DE DISTRIBUCI�N RAFA Y/O RAFAEL PERMBERT CARDOSO,ABARROTES,11
5297,NETO TIENDAS SUPER PRECIO S.A DE C.V,TIENDAS DE CONVENIENCIA,11
5298, NETO TIENDAS SUPER PRECIO  S.A DE C.V.,ABARROTES,11
5299,CREMERIA Y ABARROTES EL TIO  Y/O CARLOS ARTURO ESPINOSA CANTELL,ABARROTES,11
5300,ABARROTES S/N  Y/O FERMIN ALBARRAN PERALTA,ABARROTES,11
5301,TIENDAS SUPER PRECIO  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5302,CREMERIA ALINE Y/O GAUDENCIO MARTINEZ JOSE,CREMERIA,11
5303,MISCELANEA EL AMIGO Y/O J. FRANCISCO SANCHEZ GARCIA,ABARROTES,11
5304,MISCELANEA RAMIREZ Y/O ELOINA RAMIREZ HERNANDEZ,MISCELANEA,11
5305,IMPULSORA CIRCULO CCK  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5306,MISCELANEA ALE Y/O MARIA ALEJANDRA BENITEZ JARAMILLO,MISCELANEA,11
5307,MI BODEGA AURRERA Y/O NUEVA WAL MART DE M�XICO  S DE RL DE C.V.,TIENDA DE AUTOSERVICIO,11
5308,ARCI CLUB HOME & STORE Y/O ARCI CLUB DE JILOTEPEC S.A. DE C.V.,ABARROTES VINOS Y LICORES,11
5309,ARCI CLUB DE JILOTEPEC S.A. DE C.V.,ABARROTES VINOS Y LICORES,11
5310,SUPER GOS Y/O GRACIELA GONZALEZ MARTINEZ,ABARROTES VINOS Y LICORES,11
5311,TIENDAS CIRCULO CCK  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5312,SUPER YA TONY Y/O REYNA JUANA ABREGO VILLACA�A,SIN GIRO ESPECIFICO,11
5313,ABARROTES LAS PALMAS Y/O BLANCA ESTELA VALLE JARDINES,MISCELANEA,11
5314,SUPER YA DANY Y/O DANIEL SOTO PABLO,ABARROTES,11
5315,ABARROTES SPRINGFIELD Y/O AGUSTIN HERNANDEZ PEREZ,ABARROTES,11
5316,MISCELANEA LA HORMIGA Y/O GABRIEL AVELINO GONZALEZ,MISCELANEA,11
5317,MINI SUPER SAFARI Y/O ANDRES COSME MARTINEZ,MINI SUPER,11
5318,COMERCIAL MONDRAGON ANDRES MOLINAY/O FRANCISCO JAVIER MONDRAGON HERNANDEZ,ABARROTES,11
5319,ABARROTES SEVEN Y/O LORENZO ANTONIO SARABIA PEDRAZA,ABARROTES,11
5320,JUGUETES DIDACTICOS ENTRE TENTE TOYS Y/O PAOLA HERNANDEZ LATORRE,JUGUETES,11
5321,MINI SUPER JESUS Y/O VICENTE GONZALEZ GARCIA,ABARROTES,11
5322,ABARROTES S/N Y/O EMILIO ZAVALA CARPINTERO,ABARROTES,11
5323,MOTEL ALCAZAR Y/O MOTEL ALCAZAR S.A. DE C.V.,MOTEL,11
5324,HOTEL NAUCALLI Y/O INMOBILIARIA MEGUMEN S.A. DE C.V.,MOTEL,11
5325,HOTEL VILLAS FIRENZE  Y/O OPERADORA QUIVIESA  S.A DE C.V.,HOTEL,11
5326,MISSHA M�XICO BADA TRADING  S.A DE C.V.,PERFUMERIA,11
5327,LUGER PERIFERICO  S.A DE C.V.,RESTAURANTE,11
5328,SANTORY INTERNACIONAL  S.A DE C.V.,PRENDAS DE VESTIR,11
5329,FOREVER 21 MEXICO S. DE R.L. DE C.V.,ROPA DEPORTIVA,11
5330,PELUCHES Y REGALOS ALE Y/O ALEJANDRO VELASCO LOPEZ,REGALOS,11
5331,FASHION FREAK  Y/O CLAUDIA GONZALEZ RAMIREZ,ROPA PARA DAMA,11
5332,PERFUMES Y ESENCIAS FRAICHE  S.A. DE C.V.,PERFUMERIA,11
5333,PAPELERIA Y REGALOS ACUARIO Y/O ISABEL RODRIGUEZ CARDENAS,REGALOS,11
5334,VICTORIA`S SECRET Y/O CHERRY STRIPES S.A. DE C.V.,PAPELERIA,11
5335,SHEPORA MEXICO S. DE R.L. DE C.V.,ARTICULOS DE BELLEZA,11
5336, OYSHO MEXICO S.A. DE C.V.,ROPA DEPORTIVA,11
5337,JOYERIA TOUS Y/O HERMALO S.A. DE C.V.,ACCESORIOS PARA GIMNASIO,11
5338,STRADIVARIOS MEXICO S.A. DE C.V.,ROPA PARA CABALLERO,11
5339,TIENDA DE ROPA PARA DAMA NICHOLAS,ROPA PARA DAMA,11
5340,TIENDA DE ACCESORIOS TODO MODA Y/O BILOU MEXICO S.A. DE C.V.,JOYERIA,11
5341,TIENDA DE PERFUMES AROMA Y/O PERFUMES Y COSMETICOS FINOS S.A. DE C.V.,PERFUMERIA,11
5342,TIENDA DE ROPA HELLEN  Y/O  ARACELY REYES LOPEZ,ROPA PARA DAMA,11
5343,TODO MODA Y/O BIJOU MEXICO S.A. DE C.V.,REGALOS,11
5344,MISCELANEA TORRES Y/O ENRIQUE SALVADOR GARCIA AGUILAR,MISCELANEA,11
5345,MISCELANEA OASIS,MISCELANEA,11
5346,FRUTAS Y LEGUMBRES S/N Y/O SERGIO AYALA BLAZ,FRUTAS,11
5347,ABARROTES LA PASADITA  Y/O  HILDA MARQUEZ VELASCO,ABARROTES,11
5348,MISCELANEA LAS TORRES Y/O GERARDO BARDOMIANO CORTEZ,MISCELANEA,11
5349,MISCELANEA LA ECONOMICA Y/O ADELFO CORREA CORREA,MISCELANEA,11
5350,COMERCIALIZADORA EL TREJO Y/O RAMIRO H. MARTINEZ MAYEN,SIN GIRO ESPECIFICO,11
5351,DISTRIBUIDORA DE DULCES CASTILLO S.A DE C.V,DULCES,11
5352,ABARROTES MI TIENDA Y/O SILVIA PEREZ PANTALION,ABARROTES,11
5353,ABARROTES Y CREMERIA DON CHAYO  Y/O MIGUEL ANGEL HURTADO SERATO,ABARROTES,11
5354,ABARROTES   CREMERIA Y SEMILLA DO�A VICKY,ABARROTES,11
5355,MUDIBA  S.A DE C.V.,ABARROTES,11
5356,ABARROTES DON BALTA  Y/O VILLAFUERTE MONTOYA BALTAZAR,ABARROTES,11
5357,ABARROTES MACIP Y/O AURELIO MACIP BRAVO,ABARROTES,11
5358,ABARROTES VINOS Y LICORES LA LUNA Y/O MIGUEL RAMIREZ BARAJAS,BEBIDAS ALCOHOLICAS,11
5359,ABARROTES VINOS Y LICORES LA FAMA Y/O FRANCISCO ARELLANO ALVAREZ,ABARROTES,11
5360,ABARROTES LA ESPERANZA Y/O AGUSTINA TOVAR,ABARROTES,11
5361,ABARROTES S/N  Y/O JOSE SOTO HERRERA,ABARROTES,11
5362,ABARROTES EL PORVENIR 3  Y/O SILVESTRE SANCHEZ AGUSTIN,ABARROTES,11
5363,ABARROTES ESTRELLA Y/O EMILIANO SILVESTRE CEVERO,ABARROTES,11
5364,ABARROTES LA BARATA Y/O DANIEL REYES MARTINEZ,ABARROTES,11
5365,ABARROTES REYES Y/O GREGORIO AGUSTIN REYES,ABARROTES,11
5366,ABARROTES EL PORVENIR Y/O AGUSTIN SILVESTRE REYES,ABARROTES,11
5367,TIENDAS SUPER PRECIO S.A. DE C.V.,ABARROTES,11
5368,ABARROTES LUCERO Y/O ANGELICA CARRANZA ARIAS,ABARROTES,11
5369,ABARROTES Y CREMERIA DON JESUS  Y/O JESUS HUGO UTRILLA ESCALANTE,ABARROTES,11
5370,ABARROTES S/N Y/O MARIA DE LOS ANGELES RAMIREZ GOMEZ,ABARROTES,11
5371,ABARROTES S/N Y/O PORFIRIO REYES AGUSTIN,ABARROTES,11
5372,ABARROTES Y SALCHICHONERIA S/N Y/O VICTOR BARRON LOZANO,ABARROTES,11
5373,ABARROTES S/N Y/O JOSE GUADALUPE CABRERA  DELGADO,ABARROTES,11
5374,ABARROTES SIN NOMBRE Y/O MARTHA JAZMIN ROJAS ESTEVES,ABARROTES,11
5375,ABARROTES SIN NOMBRE Y/O HECTOR SAMUEL PADILLA,ABARROTES,11
5376,DISE�OS EXCLUSIVOS NASSER  S.A DE C.V.,MUEBLERIA,11
5377,MINI MARKET LA PERLITA   Y/O RODOLFO MARIN RAMIREZ,ABARROTES,11
5378,MINI SUPER SANTA ISABEL Y/O JOSE RAMON SALCEDA MOREIRA,MINI SUPER,11
5379,GRUPO EMY - PROMODA  S.A DE C.V.,ROPA PARA DAMA,11
5380,FULL SAND - COMERCIAL SPORT  S.A. DE C.V.,ROPA PARA PLAYA,11
5381,MULTICAL SA DE CV,ZAPATERIA,11
5382,UNIFORMES DEPORTIVOS Y/O DEPORTIMUNDO,ARTICULOS DEPORTIVOS,11
5383,HANG TEN Y/O GLOBAL BASICS  S.A DE C.V.,ROPA INFANTIL,11
5384,BARI Y/O BARICHARA TRAJES DE BA�O  S.A DE C.V.,ROPA DEPORTIVA,11
5385,FARMAMICH  S. DE R.L. DE C.V.,FARMACIA,11
5386,PESCADORES FISHER�S   S.A. DE C.V.,RESTAURANTE,11
5387,MART� NIKE  Y/O DEPORTES MARTI  S.A DE C.V.,ARTICULOS DEPORTIVOS,11
5388,COMERCIAL ANFIBIO  S.A. DE C.V.,ZAPATERIA,11
5389,OCSS REEBOK SATELITE Y/O ADIDAS DE MEXICO S.A. DE C.V.,ARTICULOS DEPORTIVOS,11
5390,STEVE MADDEN SATELITE Y/O TRENDY IMPORTS S.A. DE C.V.,ZAPATERIA,11
5391,ZAPATERIA TRENDY SHOES Y/O ARACELI MARTINEZ CARRERA,ZAPATERIA,11
5392,TENIS PRO Y/O TENIS MASRI ENTEBI,ZAPATERIA,11
5393,PULL  & BEAR   M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5394,DEPORTES MARTI OUTLET Y/O DEPORTES MARTI S.A. DE C.V.,ROPA DEPORTIVA,11
5395,ADIDAS  DE MEXICO  S.A DE C.V.,ROPA PARA CABALLERO,11
5396,BERSHKA  Y/O BERSHKA M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5397,LINEAS - JULY'A  S.A. DE C.V.,PRENDAS DE VESTIR,11
5398,PARRILLA XILOMEN Y/O JESUS SANCHEZ JUAREZ,RESTAURANT-BAR,11
5399,SKY ZONE LOMAS VERDES Y/O JUMPMEX DE M�XICO S  DE R.L. DE C.V.,CENTROS DE DIVERSION,11
5400,THE ALHLETE'S FOOT Y/O TENNIX S.A. DE C.V.,CALZADO,11
5401,TIENDA DE ROPA OFFCORSS Y/O EL PALACIO DE HIERRO S.A. DE C.V.,ROPA PARA PLAYA,11
5402,DEPORTES MARTI S.A. DE C.V.,ROPA DEPORTIVA,11
5403,QUEBRACHO  PARRILLA  ARGENTINA  BAR,RESTAURANT-BAR,11
5404,SPRINGFIELD Y/O EL PALACIO DE HIERRO S.A. DE C.V.,ROPA DEPORTIVA,11
5405,TIENDA DE ROPA JUSTICE Y/O EL PALACIO DE HIERRO S.A. DE C.V.,ROPA DEPORTIVA,11
5406,TIENDA DE ROPA GULA Y/O CORPORATIVO MT,ROPA DEPORTIVA,11
5407,NEW BALANCE Y/O NEW BALANCE D EMEXICO S.A. DE C.V.,ROPA DEPORTIVA,11
5408,FARMACIA CRISTAL Y/O JOSE DE JESUS ORNELAS DE ANDA,FARMACIA,11
5409,LACOSTE Y/O OPERADORA DE ACCESORIOS S.A. DE C.V.,ROPA PARA CABALLERO,11
5410,OGGI OUTLET STORE Y/O GRUPO ANDIC S.A. DE C.V.,SIN GIRO ESPECIFICO,11
5411,ADDIK Y/O ADICTT S.A. DE C.V.,SIN GIRO ESPECIFICO,11
5412,TIENDA DE ROPA PROMODA Y/O MULTIBRAND OUTLET STORES S.A. DE CV.,ROPA PARA CABALLERO,11
5413,BARI Y/O GRUPO SLICK S.A. DE C.V.,ROPA PARA PLAYA,11
5414,STUDIO F Y/O MODINSA MEXICO S.A. DE C.V.,ROPA PARA DAMA,11
5415,ZAPATERIAS TROPIC Y/O ZAPATERIA COCARO  SA DE CV,ZAPATERIA,11
5416,MISCELANEA DON PORFIS Y/O ELVIA LEONOR DIONISIO CASTILLO,MISCELANEA,11
5417,LA MANSION INTERLOMAS  Y/O FERALONSEIS  S.A DEC.V.,RESTAURANT-BAR,11
5418,QUARRY Y/O VICTIMA DE LA MOSA S.A. DE C.V.,ROPA PARA DAMA,11
5419,SQUADRA Y/O GRUPO TEXTIL PUMA S.A. DE C.V.,SIN GIRO ESPECIFICO,11
5420,STEREN Y/O ALDAN ELECTRONICA S.A. DE C.V.,PRODUCTOS ELECTRONICOS,11
5421,BEST BOY STORES  S. DE R.L. DE C.V.,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,11
5422,DP STREET Y/O COMERCIAL D'PORTENIS S.A DE C.V,ARTICULOS DEPORTIVOS,11
5423,AUTO ZONE DE M�XICO  S. DE R.L. DE C.V.,ACCESORIOS PARA AUTOMOVIL,11
5424,AGJM CORP  S.A DE C.V.,ROPA DE MATERNIDAD,11
5425,TIENDA DE ROPA LIZ MINELLI Y/O CREACIONES ARTE Y MODA S. DE R.L. DE C.V.,ROPA PARA DAMA,11
5426,KIPE Y KOSAS  S.A DE C.V.,ABARROTES,11
5427,7 ELEVEN M�XICO  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5428,FASHION EVERYDAY Y/O TENNIX S.A. DE C.V.,ZAPATERIA,11
5429,"RESTAURANTE BAR ""LA JUNTA"" Y/O LORENZA CABALLERO GARCIA",RESTAURANTE,11
5430,FARMACIA ABC S.A. DE .C.V.,FARMACIA,11
5431,SUPER YA LA COMERCIAL Y/O CARLOS ALBERTO RAMIREZ BUENROSTRO,MINI SUPER,11
5432,COMERCIALIZADORA  SAN MARTIN Y/O JUAN MANUEL OCA�A CAMARENA,TORTILLERIA,11
5433,GRUPO OPERATIVO MART S.A DE C.V,TIENDAS DE AUTOSERVICIO ESPECIALIZADAS,11
5434,"MISCELANEA ""AMERICA""   Y/O GRACIELA GARCIA",MISCELANEA,11
5435,CHILES SECOS Y SEMILLAS Y/O LEON PINTO CARALAMPIO,SEMILLAS Y CHILES SECOS,11
5436,MISCELANEA   KAREN Y/O MARIA LUISA ORTEGA GARCIA,ABARROTES VINOS Y LICORES,11
5437,MISCELANEA TORITO,MISCELANEA,11
5438,COMERCIALIZADORA SAN MARTIN Y/O MARIA DEL ROSARIO GARCIA MONTOYA,ABARROTES VINOS Y LICORES,11
5439,ABARROTES  VINOS Y LICORES EL PIRATA Y/O JUSTINO GALVAN PALOMAR,ABARROTES VINOS Y LICORES,11
5440,ZAPATERIA FLEXI Y/O DISTRIBUIDORES Y VENDEORES DEL CENTRO S.A. DE C.V.,ZAPATERIA,11
5441,LAMILAGRESA LM & CO.Y/O GRUPO LA MILAGRESA S.A. DE C.V.,ZAPATERIA,11
5442,UPS  �COOL! Y/O FERNANDO DELGADILLO PALCIOS,REGALOS,11
5443,DISTRIBUIDORA JUGUETRON SA DE CV,JUGUETES,11
5444,ZAPATERIA EL ROBLE DE JILOTEPEC Y/O SALVADOR AMBROCIO CRUZ ZAIDE,ZAPATERIA,11
5445,GRUPO EMPRESARIAL ZAPATEROS  S.A. DE C.V. Y/O RUDOS  LOC. R 424,ZAPATERIA,11
5446, CHILIM BALAM  S. DE R.L. DE C.V.,DULCERIA,11
5447,DULCERIA REYNA DE PALO SOLO Y/O DIANA ANGELICA CONTRERAS GONZALEZ,DULCERIA,11
5448,ZAPATERIA NOVA Y/O CALZADOS IRU S.A. DE C.V.,ZAPATERIA,11
5449,DIC & CO MULTILORAND SHOES STORE Y/O RETAIL DICANCO S.A DE C.V.,ZAPATERIA,11
5450,COMERCIALIZADORA SAN MARTIN Y/O MARIA LILIA GARCIA MONTOYA,ABARROTES,11
5451,TIENDA DE ZAPATOS ALDO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,ZAPATERIA,11
5452,GAMERS Y/O SERVICIOS ADMINISTRATIVOS GZM  S DE RL DE C.V.,VIDEO JUEGOS,11
5453,ZAPATERIA STYLO Y/O CALZADO CREATIVO  S.A DE C.V.,ZAPATERIA,11
5454,� AY G�EY! Y/O MEXCIO PARRIBA S.A. DE C.V.,PRENDAS DE VESTIR,11
5455,WORLD CARDS AND TOYS COLLECTIBLE Y/O GABRIELA LUNA CLAVERAN,JUGUETERIA,11
5456,ZAPATERIA VALVERDE Y/O ARTURO VALVERDE COXTINICA,ZAPATERIA,11
5457,TIENDA DE ROPA INFANTIL PIRINOLOS Y/O RAPACI�OS S.A. DE C.V.,ROPA INFANTIL,11
5458,GAME PLANET S.A. DE C.V.,VIDEO JUEGOS,11
5459,JUGUETERIA JOGO  JOGO Y/O ENTRENAMIENTO SIN LIMITES S.A. DE C.V.,JUGUETERIA,11
5460,CAMPANITA & RIOS Y/O COMERCIALIZADORA CAMPANITA S.A. DE C.V.,PRENDAS DE VESTIR,11
5461,ZAPATERIA GIOLIN Y/O GRUPO LA MILAGRESA S.A. DE C.V.,ZAPATERIA,11
5462,DULCERIA GIGI   Y/O JUAN MARTINEZ MEJIA,DULCERIA,11
5463,TIENDA 3 B  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5464,UNIVERSO DE FRAGANCIAS  S.A. DE C.V.,PERFUMERIA,11
5465,TIENDA DE ROPA NICHOLAS Y/O GRUPO NICHLOAS S.A. DE C.V.,PRENDAS DE VESTIR,11
5466,STRADIVARIOS  M�XICO S.A DE C.V.,ACCESORIOS PARA BA�O,11
5467,STUDIO F Y/O MODINSA M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5468,BERSHKA M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5469,ZAPATERIA SANTILLANA Y/O CALZADO LAREDO S.A. DE C.V.,ZAPATERIA,11
5470,ZAPATERIA VITAL - CALZADOS EL SARDINERO  S.A. DE C.V.,ZAPATERIA,11
5471,COMERCIALIZADORA DE CALZADO EL COMPETIDOR Y/O FERNANDO RAMIREZ DEL VALLE,ZAPATERIA,11
5472, PULL & BEAR M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5473,UGA FASHION  S.A. DE C.V.,REGALOS,11
5474,ZAPATERIA ALDO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,ZAPATERIA,11
5475,BOUTIQUE MIO Y/O FRED VARGAS MALDONADO,RESTAURANTE,11
5476,VICKY BOUTIQUE TOREO Y/O VICKY FORM S.A.P.I DE C.V.,ROPA PARA DAMA,11
5477,PULL & BEAR M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5478,MILIA & JOJO Y/O INMOBILIARIA PAPILLON S.A. DE C.V.,ROPA PARA DAMA,11
5479,CORPORATIVO IVONNE  S.A DE C.V.,ROPA PARA DAMA,11
5480,TIENDA DE ROPA MANGO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,PRENDAS DE VESTIR,11
5481,FIORENTINA Y/O TIENDAS HEXA S.A. DE C.V.,ROPA PARA DAMA,11
5482,SHASA Y/O SERVICOS SHASA S. DE R.L. DE C.V.,ROPA PARA DAMA,11
5483,TIENDA DE ROPA CHICO'S Y/O OPERADORA COMERCIAL LIVERPOOL S.A. DE C.V.,ROPA PARA DAMA,11
5484,SANBORN'S HERMANOS  S.A.,TIENDA DEPARTAMENTAL,11
5485,VARANNI DE MEXICO  S.A DE C.V.,ZAPATERIA,11
5486,TIENDA 3 B S.A. DE C.V.,TIENDA DE AUTOSERVICIO,11
5487,MISCELANEA TREJO  Y/O MAR�A GUADALUPE TREJO ORTIZ,MISCELANEA,11
5488,ABARROTES VINOS Y LICORES LAS TORRES Y/O NAVARRO,ABARROTES VINOS Y LICORES,11
5489,ABARROTES LOS CUATES DE TUCSON Y/O CLAUDIA TADEO FLORES,ABARROTES,11
5490,ABARROTES VICKY  Y/O VICTORIA FLORES SUAREZ,ABARROTES,11
5491,ABARROTES Y CREMERIA  LA GEMA Y/O MARIA DE LOURDES FLORES GALICIA,CREMERIA,11
5492,ABARROTES LA ZACATECANA Y/O MARIA GUADALUPE MEZA MARTINEZ,ABARROTES,11
5493,CREMERIA GOMEZ  Y/O EDMUNDO GOMEZ,CREMERIA,11
5494,CREMERIA SIN NOMBRE Y/O ARCELIA MORENO GONZALEZ,CREMERIA,11
5495,ABARROTES LA NUEVA Y/O  SAMUEL SANCHEZ CORRE,ABARROTES,11
5496,GRUPO OPERATIVO MART  S.A DE C.V.,TIENDA DE AUTOSERVICIO,11
5497,NETO Y/O TIENDAS SUPER PRECIO  S.A DE C.V,ABARROTES,11
5498,ABARROTES NETO Y/O TIENDAS SUPER PRECIO S.A DE C.V.,SIN GIRO ESPECIFICO,11
5499,MISCELANEA SAN PEDRO Y/O HERMENEGILDO CIRIACO MARTINEZ,MISCELANEA,11
5500,MINI SUPER ARMANDO�S MART Y/O CESAR BERNAL FLORES,MINI SUPER,11
5501,CARDOS Y/O LUIS ALBERTO BERNAL FLORES,TIENDA DE AUTOSERVICIO,11
5502,ABARROTES NANCY Y/O JOSUE GOMEZ ALBA,ABARROTES,11
5503,ABARROTES LAURITA Y/O LINA DOMINGUEZ ESCOBAR,ABARROTES,11
5504,ABARROTES LA CARRERA Y/O JOHALY MORENO TAMAYO,ABARROTES,11
5505,ABARROTES VINOS Y LICORES CASA CABRAL,BEBIDAS ALCOHOLICAS,11
5506,ABARROTES  VINOS Y LICORES CASA ARCE,ABARROTES,11
5507,ABARROTES ALEBRIJE Y/O GRUPO SARASAN S.A. DE C.V.,ABARROTES,11
5508,ABARROTES RANCHO GRANDE Y/O LUIS SIMON CABALLERO HERNANDEZ,ABARROTES,11
5509,ALDO CONTI  Y/O 27 MICRAS INTERNACIONAL  S.A  DE C.V.,ROPA PARA CABALLERO,11
5510,MISTER TENNIS Y/O CONSORCIO MISTER T S.A. DE C.V.,TIENDA DEPARTAMENTAL,11
5511,ORGANIZACI�N ROBERTS  S.A DE C.V.,ROPA PARA CABALLERO,11
5512,BROOKS BROTHERS Y/O INOSTRI FRATELLI S. DE R.L. DE C.V.,ROPA PARA CABALLERO,11
5513,GAP Y/O DISTRIBUIDORA LIVERPOOL  S.A DE C.V.,ROPA PARA CABALLERO,11
5514,TOMMY HILFIGER Y/O BASECO  S.A DE C.V.,ROPA PARA CABALLERO,11
5515,ALDO CONTI  ITALIA Y/O 27MICRAS INTERNACIONAL S.A. DE C.V.,ROPA PARA CABALLERO,11
5516,DIC & CO MULTILORAND SHOE STORE,ZAPATERIA,11
5517,ADIDAS DE M�XICO  S.A DE C.V.,ZAPATERIA,11
5518,ZAPATERIA 3 HERMANOS Y/O NAUCALZA  S.A DE C.V.,ZAPATERIA,11
5519,VTA DE JOYERIA S/N Y/O PRESBURGER GNIAZDOWITZ BRONIA,JOYERIA,11
5520,VITTORIO FORTI Y/O OPERADORA DE TRAJES  S.A DE C.V.,ROPA PARA CABALLERO,11
5521,BRUNO CORZA Y/O GRUPO FABIL DE LA MODA S.A. DE C.V.,ROPA PARA DAMA,11
5522,OUTLET ROBERT�S Y/O ORGANIZACION ROBERTS  SA DE CV,ROPA DEPORTIVA,11
5523,ZAPATERIA PRINCESS Y/O MODESTA RAMIREZ LUGO,ZAPATERIA,11
5524,TIENDA DE ROPA FREEWAY Y/O HECTOR ALEJANDRO MATA BRAVO,ROPA PARA CABALLERO,11
5525,ZAPATERIA GIOLINI Y/O GRUPO LA MILAGRESA  S.A DE C.V.,ZAPATERIA,11
5526,MISTER TENNIS  Y/O CONSORCIO MISTER T  S.A DE C.V.,CALZADO,11
5527,ALDO CONTI  Y/O 27 MICRAS INTERNACIONAL  S.A DE C.V.,ROPA PARA CABALLERO,11
5528,ZAPATERIA STYLO Y/O CALZADO MAQUINADO S.A. DE C.V.,ZAPATERIA,11
5529,ALL SPORT'S  Y/O TERESA GUADALUPE ALCALA ORTEGA,ARTICULOS DEPORTIVOS,11
5530,OUTLET PRINCESS  Y/O GABRIELA NAVA GARCIA,ROPA PARA CABALLERO,11
5531,ZAPATERIA XAVI Y/O GUILLERMO ANTONIO NAVA ALDAMA,ZAPATERIA,11
5532,HIGH LIFE   S.A.  DE  C.V.,ROPA PARA CABALLERO,11
5533,KAPPA-IMPULSO DEPORTIVO  S.A. DE C.V. Y/O EDGAR ISAAC ACOSTA GODINEZ,ROPA DEPORTIVA,11
5534,DISTRIBUIDORES EXCLUSIVOS DE ROPA FINA Y/O NUEVO VERSATEX  S.A. DE C.V.,ROPA PARA CABALLERO,11
5535,GRUPO GUESS  S DE R.L. DE C.V.,PRENDAS DE VESTIR,11
5536,SCAPPINO - AMERICA CONTINENTAL  S.A. DE C.V.,PRENDAS DE VESTIR,11
5537,MEN�S FACTORY Y/O HIGH LIFE S.A. DE C.V.,ROPA PARA DAMA,11
5538,WONDERFUL SHOPPING S.A. DE C.V. Y/O FLORSHEIM,ZAPATERIA,11
5539,MASSIMO DUTTI M�XICO  S.A DE C.V.,ROPA PARA DAMA,11
5540,LA ESCONDIDA    RESTAURANT -BAR,RESTAURANT-BAR,11
5541,ROPA CASUAL ALEXA Y/O ANTONIO SOLANO HERNANDEZ,ROPA PARA CABALLERO,11
5542,ZAPATERIA TO�ITO Y/O JOSE ANTONIO ALCANTARA VILLAGOMEZ,ZAPATERIA,11
5543,GRUPO GUESS  S. DE R.L. DE C.V.,ROPA PARA DAMA,11
5544,CUADRA  Y/O TIENDAS CUADRA S.A. DE C.V.,ROPA PARA CABALLERO,11
5545,TOMMY HILFIGER Y/O BASECO S.A. DE C.V.,ROPA PARA CABALLERO,11
