product_id,store_id,missing
13194,4699,no se detecto incumplimiento
13191,4700,no se detecto incumplimiento
13195,4700,no se detecto incumplimiento
13191,4701,no se detecto incumplimiento
13196,4701,no se detecto incumplimiento
13191,4702,no se detecto incumplimiento
13197,4702,no se detecto incumplimiento
13173,4703,no se detecto incumplimiento
13198,4704,no se detecto incumplimiento
13199,4705,carece del domicilio fiscal del importador y/o fabricante.
13200,4706,no se detecto incumplimiento
13201,4707,no se detecto incumplimiento
13202,4708,no se detecto incumplimiento
13203,4709,no se detecto incumplimiento
13204,4710,no se detecto incumplimiento
13205,4711,no se detecto incumplimiento
13205,4712,no se detecto incumplimiento
13206,4713,no se detecto incumplimiento
13201,4714,no se detecto incumplimiento
13207,4715,no se detecto incumplimiento
13208,4716,no se detecto incumplimiento
13209,4717,no se detecto incumplimiento
13210,4718,no se detecto incumplimiento
13211,4719,no se detecto incumplimiento
13212,4720,no se detecto incumplimiento
13213,4721,no se detecto incumplimiento
13214,4722,no se detecto incumplimiento
13215,4723,no se detecto incumplimiento
13216,4723,no se detecto incumplimiento
13217,4725,no se detecto incumplimiento
13218,4726,no se detecto incumplimiento
13219,4727,no se detecto incumplimiento
13220,4728,no se detecto incumplimiento
13221,4729,no se detecto incumplimiento
13222,4730,no se detecto incumplimiento
13223,4731,no se detecto incumplimiento
13224,4732,no se detecto incumplimiento
13225,4729,no se detecto incumplimiento
13226,4733,no se detecto incumplimiento
13227,4734,no se detecto incumplimiento
13228,4735,no se detecto incumplimiento
13229,4736,no se detecto incumplimiento
13230,4737,no se detecto incumplimiento
13231,4738,no se detecto incumplimiento
13232,4738,no se detecto incumplimiento
13233,4739,no se detecto incumplimiento
13234,4740,no se detecto incumplimiento
13235,4741,no se detecto incumplimiento
13236,4742,no se detecto incumplimiento
13237,4743,no se detecto incumplimiento
13238,4744,no se detecto incumplimiento
13239,4745,no se detecto incumplimiento
13240,4746,no se detecto incumplimiento
13191,4747,no se detecto incumplimiento
13191,4748,no se detecto incumplimiento
13191,4749,no se detecto incumplimiento
13191,4750,no se detecto incumplimiento
13191,4751,no se detecto incumplimiento
13241,4752,carece de informacion comercial
13242,4753,carece de instrucciones de cuidado
13173,4754,no se detecto incumplimiento
13191,4755,no se detecto incumplimiento
13191,4756,no se detecto incumplimiento
13173,4757,no se detecto incumplimiento
13173,4758,no se detecto incumplimiento
13191,4759,no se detecto incumplimiento
13191,4760,no se detecto incumplimiento
13173,4761,no se detecto incumplimiento
13243,4762,no se detecto incumplimiento
13243,4763,no se detecto incumplimiento
13243,4762,no se detecto incumplimiento
13244,4764,no se detecto incumplimiento
13245,4765,no se detecto incumplimiento
13246,4766,no se detecto incumplimiento
13247,4767,no se detecto incumplimiento
13248,4768,no se detecto incumplimiento
13249,4769,no se detecto incumplimiento
13250,4770,no se detecto incumplimiento
13251,4771,no se detecto incumplimiento
13252,4772,no se detecto incumplimiento
13253,4773,no se detecto incumplimiento
13254,4774,no se detecto incumplimiento
13255,4775,no se detecto incumplimiento
13256,4776,no se detecto incumplimiento
13257,4777,"carece de la naturaleza del metal mediante los simbolos ""k"" para oro cuando se exprese la ley en quilates o solamente la expresion en milesimas;"
13258,4778,carece de la cantidad numerica que indique la ley del metal
13259,4779,no se detecto incumplimiento
13260,4780,no se detecto incumplimiento
13261,4781,no se detecto incumplimiento
13262,4782,no se detecto incumplimiento
13263,4783,no se detecto incumplimiento
13264,4784,no se detecto incumplimiento
13265,4785,no se detecto incumplimiento
13265,4785,no se detecto incumplimiento
13266,4786,no se detecto incumplimiento
13266,4786,no se detecto incumplimiento
13267,4787,no se detecto incumplimiento
13268,4788,no se detecto incumplimiento
13269,4789,no se detecto incumplimiento
13270,4790,no se detecto incumplimiento
13271,4790,no se detecto incumplimiento
13272,4791,no se detecto incumplimiento
13273,4792,no se detecto incumplimiento
13274,4793,no se detecto incumplimiento
13275,4794,no se detecto incumplimiento
13276,4795,no se detecto incumplimiento
13277,4796,no se detecto incumplimiento
13278,4797,no se detecto incumplimiento
13279,4798,no se detecto incumplimiento
13279,4798,no se detecto incumplimiento
13280,4799,no se detecto incumplimiento
13281,4800,no se detecto incumplimiento
13282,4801,no se detecto incumplimiento
13283,4802,no se detecto incumplimiento
13284,4803,no se detecto incumplimiento
13284,4803,no se detecto incumplimiento
13285,4804,no se detecto incumplimiento
13285,4804,no se detecto incumplimiento
13286,4805,no se detecto incumplimiento
13286,4805,no se detecto incumplimiento
13287,4806,no se detecto incumplimiento
13288,4807,no se detecto incumplimiento
13289,4808,no se detecto incumplimiento
13290,4809,no se detecto incumplimiento
13291,4810,no se detecto incumplimiento
13292,4811,no se detecto incumplimiento
13293,4812,no se detecto incumplimiento
13294,4813,no se detecto incumplimiento
13295,4814,no se detecto incumplimiento
13296,4815,no se detecto incumplimiento
13297,4816,no se detecto incumplimiento
13298,4817,no se detecto incumplimiento
13299,4818,no se detecto incumplimiento
13300,4818,no se detecto incumplimiento
13301,4819,no se detecto incumplimiento
13302,4819,no se detecto incumplimiento
13303,4819,no se detecto incumplimiento
13304,4820,no se detecto incumplimiento
13305,4820,no se detecto incumplimiento
13306,4820,no se detecto incumplimiento
13307,4821,no se detecto incumplimiento
13308,4821,no se detecto incumplimiento
13309,4820,no se detecto incumplimiento
13310,4822,no se detecto incumplimiento
13311,4822,no se detecto incumplimiento
13312,4821,no se detecto incumplimiento
13313,4821,no se detecto incumplimiento
13314,4821,no se detecto incumplimiento
13311,4823,no se detecto incumplimiento
13315,4823,no se detecto incumplimiento
13316,4823,no se detecto incumplimiento
13317,4824,no se detecto incumplimiento
13318,4825,no se detecto incumplimiento
13319,4819,no se detecto incumplimiento
13320,4819,no se detecto incumplimiento
13311,4826,no se detecto incumplimiento
13321,4827,no se detecto incumplimiento
13311,4827,no se detecto incumplimiento
13322,4828,no se detecto incumplimiento
13323,4829,no se detecto incumplimiento
13324,4830,no se detecto incumplimiento
13325,4822,no se detecto incumplimiento
13326,4822,no se detecto incumplimiento
13327,4822,no se detecto incumplimiento
13328,4822,no se detecto incumplimiento
13329,4831,no se detecto incumplimiento
13330,4831,no se detecto incumplimiento
13331,4831,no se detecto incumplimiento
13332,4832,no se detecto incumplimiento
13333,4832,no se detecto incumplimiento
13334,4832,no se detecto incumplimiento
13335,4833,no se detecto incumplimiento
13336,4833,no se detecto incumplimiento
13337,4833,no se detecto incumplimiento
13338,4834,no se detecto incumplimiento
13339,4834,no se detecto incumplimiento
13340,4834,no se detecto incumplimiento
13341,4835,no se detecto incumplimiento
13342,4835,no se detecto incumplimiento
13343,4835,no se detecto incumplimiento
13344,4835,no se detecto incumplimiento
13345,4836,no se detecto incumplimiento
13346,4836,no se detecto incumplimiento
13347,4837,no se detecto incumplimiento
13348,4837,no se detecto incumplimiento
13349,4838,no se detecto incumplimiento
13350,4838,no se detecto incumplimiento
13351,4838,no se detecto incumplimiento
13352,4838,no se detecto incumplimiento
13353,4839,no se detecto incumplimiento
13353,4839,no se detecto incumplimiento
13354,4839,no se detecto incumplimiento
13354,4839,no se detecto incumplimiento
13355,4839,no se detecto incumplimiento
13355,4839,no se detecto incumplimiento
13354,4840,no se detecto incumplimiento
13354,4840,no se detecto incumplimiento
13356,4840,no se detecto incumplimiento
13356,4840,no se detecto incumplimiento
13357,4841,no se detecto incumplimiento
13358,4841,no se detecto incumplimiento
13323,4842,no se detecto incumplimiento
13359,4842,no se detecto incumplimiento
13360,4843,no se detecto incumplimiento
13361,4822,no se detecto incumplimiento
13323,4834,no se detecto incumplimiento
13362,4834,no se detecto incumplimiento
13363,4845,no se detecto incumplimiento
13363,4846,no se detecto incumplimiento
13364,4847,no se detecto incumplimiento
13364,4847,no se detecto incumplimiento
13365,4847,no se detecto incumplimiento
13365,4847,no se detecto incumplimiento
13366,4848,no se detecto incumplimiento
13367,4848,no se detecto incumplimiento
13368,4848,no se detecto incumplimiento
13369,4849,no se detecto incumplimiento
13370,4849,no se detecto incumplimiento
13371,4849,no se detecto incumplimiento
13372,4850,no se detecto incumplimiento
13373,4851,no se detecto incumplimiento
13374,4851,no se detecto incumplimiento
13375,4851,no se detecto incumplimiento
13376,4852,no se detecto incumplimiento
13377,4852,no se detecto incumplimiento
13323,4853,no se detecto incumplimiento
13378,4853,no se detecto incumplimiento
13379,4853,no se detecto incumplimiento
13307,4854,no se detecto incumplimiento
13380,4855,no se detecto incumplimiento
13324,4856,no se detecto incumplimiento
13381,4856,no se detecto incumplimiento
13382,4838,no se detecto incumplimiento
13383,4857,no se detecto incumplimiento
13384,4857,no se detecto incumplimiento
13380,4857,no se detecto incumplimiento
13385,4857,no se detecto incumplimiento
13386,4857,no se detecto incumplimiento
13387,4858,no se detecto incumplimiento
13388,4858,no se detecto incumplimiento
13389,4859,no se detecto incumplimiento
13390,4859,no se detecto incumplimiento
13391,4860,no se detecto incumplimiento
13392,4860,no se detecto incumplimiento
13393,4860,no se detecto incumplimiento
13394,4860,no se detecto incumplimiento
13395,4860,no se detecto incumplimiento
13396,4860,no se detecto incumplimiento
13397,4821,no se detecto incumplimiento
13398,4821,no se detecto incumplimiento
13399,4821,no se detecto incumplimiento
13400,4826,no se detecto incumplimiento
13401,4826,no se detecto incumplimiento
13402,4826,no se detecto incumplimiento
13403,4826,no se detecto incumplimiento
13404,4826,no se detecto incumplimiento
13405,4861,no se detecto incumplimiento
13406,4861,no se detecto incumplimiento
13407,4862,no se detecto incumplimiento
13323,4827,no se detecto incumplimiento
13408,4827,no se detecto incumplimiento
13380,4827,no se detecto incumplimiento
13409,4863,no se detecto incumplimiento
13410,4863,no se detecto incumplimiento
13411,4863,no se detecto incumplimiento
13412,4864,no se detecto incumplimiento
13413,4864,no se detecto incumplimiento
13414,4865,no se detecto incumplimiento
13415,4865,no se detecto incumplimiento
13416,4866,no se detecto incumplimiento
13417,4866,no se detecto incumplimiento
13418,4866,no se detecto incumplimiento
13419,4867,no se detecto incumplimiento
13420,4867,no se detecto incumplimiento
13421,4867,no se detecto incumplimiento
13422,4868,no se detecto incumplimiento
13423,4868,no se detecto incumplimiento
13424,4868,no se detecto incumplimiento
13425,4869,no se detecto incumplimiento
13426,4869,no se detecto incumplimiento
13380,4870,no se detecto incumplimiento
13323,4870,no se detecto incumplimiento
13427,4871,no se detecto incumplimiento
13428,4871,no se detecto incumplimiento
13384,4872,no se detecto incumplimiento
13307,4872,no se detecto incumplimiento
13429,4872,no se detecto incumplimiento
13384,4873,no se detecto incumplimiento
13323,4873,no se detecto incumplimiento
13430,4874,no se detecto incumplimiento
13431,4874,no se detecto incumplimiento
13432,4875,no se detecto incumplimiento
13433,4875,no se detecto incumplimiento
13376,4876,no se detecto incumplimiento
13434,4877,no se detecto incumplimiento
13435,4877,no se detecto incumplimiento
13436,4878,no se detecto incumplimiento
13437,4878,no se detecto incumplimiento
13438,4878,no se detecto incumplimiento
13439,4822,no se detecto incumplimiento
13440,4822,no se detecto incumplimiento
13441,4822,no se detecto incumplimiento
13442,4822,no se detecto incumplimiento
13443,4879,no se detecto incumplimiento
13435,4879,no se detecto incumplimiento
13435,4879,no se detecto incumplimiento
13444,4880,no se detecto incumplimiento
13445,4880,no se detecto incumplimiento
13446,4881,no se detecto incumplimiento
13446,4881,no se detecto incumplimiento
13447,4881,no se detecto incumplimiento
13446,4838,no se detecto incumplimiento
13448,4838,no se detecto incumplimiento
13449,4882,no se detecto incumplimiento
13450,4882,no se detecto incumplimiento
13451,4882,no se detecto incumplimiento
13452,4882,no se detecto incumplimiento
13414,4883,no se detecto incumplimiento
13453,4883,no se detecto incumplimiento
13454,4884,no se detecto incumplimiento
13443,4884,no se detecto incumplimiento
13455,4884,no se detecto incumplimiento
13437,4885,no se detecto incumplimiento
13443,4886,no se detecto incumplimiento
13456,4886,no se detecto incumplimiento
13435,4887,no se detecto incumplimiento
13457,4887,no se detecto incumplimiento
13458,4888,no se detecto incumplimiento
13459,4888,no se detecto incumplimiento
13437,4888,no se detecto incumplimiento
13448,4889,no se detecto incumplimiento
13437,4890,no se detecto incumplimiento
13460,4891,no se detecto incumplimiento
13461,4891,no se detecto incumplimiento
13462,4891,no se detecto incumplimiento
13463,4891,no se detecto incumplimiento
13464,4891,no se detecto incumplimiento
13418,4891,no se detecto incumplimiento
13465,4891,no se detecto incumplimiento
13466,4892,no se detecto incumplimiento
13467,4892,no se detecto incumplimiento
13468,4892,no se detecto incumplimiento
13469,4892,no se detecto incumplimiento
13470,4892,no se detecto incumplimiento
13471,4892,no se detecto incumplimiento
13376,4858,no se detecto incumplimiento
13472,4893,no se detecto incumplimiento
13473,4893,no se detecto incumplimiento
13474,4893,no se detecto incumplimiento
13475,4894,no se detecto incumplimiento
13476,4894,no se detecto incumplimiento
13477,4894,no se detecto incumplimiento
13478,4894,no se detecto incumplimiento
13479,4894,no se detecto incumplimiento
13480,4894,no se detecto incumplimiento
13481,4894,no se detecto incumplimiento
13482,4895,no se detecto incumplimiento
13483,4895,no se detecto incumplimiento
13484,4895,no se detecto incumplimiento
13485,4858,no se detecto incumplimiento
13486,4858,no se detecto incumplimiento
13487,4858,no se detecto incumplimiento
13488,4858,no se detecto incumplimiento
13489,4858,no se detecto incumplimiento
13490,4858,no se detecto incumplimiento
13491,4896,no se detecto incumplimiento
13492,4896,no se detecto incumplimiento
13481,4897,no se detecto incumplimiento
13492,4897,no se detecto incumplimiento
13417,4897,no se detecto incumplimiento
13493,4898,no se detecto incumplimiento
13494,4898,no se detecto incumplimiento
13495,4898,no se detecto incumplimiento
13496,4899,no se detecto incumplimiento
13497,4899,no se detecto incumplimiento
13498,4899,no se detecto incumplimiento
13499,4899,no se detecto incumplimiento
13500,4900,no se detecto incumplimiento
13501,4900,no se detecto incumplimiento
13502,4900,no se detecto incumplimiento
13503,4901,no se detecto incumplimiento
13504,4901,no se detecto incumplimiento
13481,4901,no se detecto incumplimiento
13505,4901,no se detecto incumplimiento
13506,4902,no se detecto incumplimiento
13500,4902,no se detecto incumplimiento
13507,4902,no se detecto incumplimiento
13508,4902,no se detecto incumplimiento
13509,4903,no se detecto incumplimiento
13510,4903,no se detecto incumplimiento
13511,4903,no se detecto incumplimiento
13512,4904,no se detecto incumplimiento
13513,4904,no se detecto incumplimiento
13514,4904,no se detecto incumplimiento
13515,4904,no se detecto incumplimiento
13516,4858,no se detecto incumplimiento
13517,4858,no se detecto incumplimiento
13518,4858,no se detecto incumplimiento
13519,4905,no se detecto incumplimiento
13520,4905,no se detecto incumplimiento
13521,4905,no se detecto incumplimiento
13522,4906,no se detecto incumplimiento
13523,4906,no se detecto incumplimiento
13417,4906,no se detecto incumplimiento
13524,4907,no se detecto incumplimiento
13525,4907,no se detecto incumplimiento
13526,4907,no se detecto incumplimiento
13508,4907,no se detecto incumplimiento
13527,4908,no se detecto incumplimiento
13528,4908,no se detecto incumplimiento
13501,4908,no se detecto incumplimiento
13529,4908,no se detecto incumplimiento
13530,4909,no se detecto incumplimiento
13531,4909,no se detecto incumplimiento
13532,4909,no se detecto incumplimiento
13533,4909,no se detecto incumplimiento
13534,4909,no se detecto incumplimiento
13523,4910,no se detecto incumplimiento
13535,4910,no se detecto incumplimiento
13410,4910,no se detecto incumplimiento
13536,4910,no se detecto incumplimiento
13537,4910,no se detecto incumplimiento
13538,4911,no se detecto incumplimiento
13409,4911,no se detecto incumplimiento
13539,4911,no se detecto incumplimiento
13500,4911,no se detecto incumplimiento
13508,4912,no se detecto incumplimiento
13540,4912,no se detecto incumplimiento
13541,4912,no se detecto incumplimiento
13542,4913,no se detecto incumplimiento
13543,4913,no se detecto incumplimiento
13544,4913,no se detecto incumplimiento
13545,4914,no se detecto incumplimiento
13546,4914,no se detecto incumplimiento
13523,4914,no se detecto incumplimiento
13547,4915,no se detecto incumplimiento
13548,4915,no se detecto incumplimiento
13549,4915,no se detecto incumplimiento
13550,4916,no se detecto incumplimiento
13537,4916,no se detecto incumplimiento
13546,4916,no se detecto incumplimiento
13523,4917,no se detecto incumplimiento
13551,4917,no se detecto incumplimiento
13418,4917,no se detecto incumplimiento
13552,4918,no se detecto incumplimiento
13553,4918,no se detecto incumplimiento
13549,4918,no se detecto incumplimiento
13554,4918,no se detecto incumplimiento
13508,4919,no se detecto incumplimiento
13555,4919,no se detecto incumplimiento
13556,4919,no se detecto incumplimiento
13557,4920,no se detecto incumplimiento
13558,4920,no se detecto incumplimiento
13559,4920,no se detecto incumplimiento
13509,4921,no se detecto incumplimiento
13560,4921,no se detecto incumplimiento
13561,4858,no se detecto incumplimiento
13562,4858,no se detecto incumplimiento
13563,4858,no se detecto incumplimiento
13508,4858,no se detecto incumplimiento
13564,4838,no se detecto incumplimiento
13546,4838,no se detecto incumplimiento
13565,4838,no se detecto incumplimiento
13566,4922,no se detecto incumplimiento
13523,4922,no se detecto incumplimiento
13418,4922,no se detecto incumplimiento
13567,4923,no se detecto incumplimiento
13568,4923,no se detecto incumplimiento
13569,4923,no se detecto incumplimiento
13570,4924,no se detecto incumplimiento
13571,4924,no cumple con ninguno de los puntos de la norma
13572,4924,no cumple con ninguno de los puntos de la norma
13573,4925,no se detecto incumplimiento
13574,4925,no se detecto incumplimiento
13575,4925,no se detecto incumplimiento
13576,4925,no se detecto incumplimiento
13577,4926,no se detecto incumplimiento
13578,4926,no se detecto incumplimiento
13579,4926,no se detecto incumplimiento
13580,4927,no se detecto incumplimiento
13581,4928,no se detecto incumplimiento
13582,4928,no se detecto incumplimiento
13583,4928,no se detecto incumplimiento
13584,4819,no se detecto incumplimiento
13495,4819,no se detecto incumplimiento
13585,4819,no se detecto incumplimiento
13586,4819,no se detecto incumplimiento
13587,4819,no se detecto incumplimiento
13588,4819,no se detecto incumplimiento
13589,4930,no se detecto incumplimiento
13590,4930,no se detecto incumplimiento
13591,4930,no se detecto incumplimiento
13592,4930,no se detecto incumplimiento
13593,4836,no se detecto incumplimiento
13594,4836,no se detecto incumplimiento
13595,4836,no se detecto incumplimiento
13594,4836,no se detecto incumplimiento
13596,4836,no se detecto incumplimiento
13597,4836,no se detecto incumplimiento
13523,4820,no se detecto incumplimiento
13598,4820,no se detecto incumplimiento
13599,4820,no se detecto incumplimiento
13600,4820,no se detecto incumplimiento
13601,4820,no se detecto incumplimiento
13602,4820,no se detecto incumplimiento
13603,4931,no se detecto incumplimiento
13604,4931,no se detecto incumplimiento
13605,4931,no se detecto incumplimiento
13519,4931,no se detecto incumplimiento
13606,4931,no se detecto incumplimiento
13607,4931,no se detecto incumplimiento
13608,4932,no se detecto incumplimiento
13609,4932,no se detecto incumplimiento
13610,4932,no se detecto incumplimiento
13611,4837,no se detecto incumplimiento
13612,4837,no se detecto incumplimiento
13613,4837,no se detecto incumplimiento
13614,4933,no se detecto incumplimiento
13615,4933,no se detecto incumplimiento
13616,4933,no se detecto incumplimiento
13617,4933,no se detecto incumplimiento
13618,4933,no se detecto incumplimiento
13619,4934,no se detecto incumplimiento
13620,4934,no se detecto incumplimiento
13621,4934,no se detecto incumplimiento
13622,4935,no se detecto incumplimiento
13623,4935,no se detecto incumplimiento
13624,4935,no se detecto incumplimiento
13625,4935,no se detecto incumplimiento
13626,4936,no se detecto incumplimiento
13627,4936,no se detecto incumplimiento
13628,4936,no se detecto incumplimiento
13629,4936,no se detecto incumplimiento
13630,4936,no se detecto incumplimiento
13631,4936,no se detecto incumplimiento
13632,4848,no se detecto incumplimiento
13633,4848,no se detecto incumplimiento
13634,4848,no se detecto incumplimiento
13635,4848,no se detecto incumplimiento
13636,4848,no se detecto incumplimiento
13637,4848,no se detecto incumplimiento
13638,4848,no se detecto incumplimiento
13639,4848,no se detecto incumplimiento
13640,4848,no se detecto incumplimiento
13641,4937,no se detecto incumplimiento
13642,4937,no se detecto incumplimiento
13643,4937,no se detecto incumplimiento
13644,4937,no se detecto incumplimiento
13645,4937,no se detecto incumplimiento
13646,4938,no se detecto incumplimiento
13647,4938,no se detecto incumplimiento
13648,4938,no se detecto incumplimiento
13649,4939,no se detecto incumplimiento
13402,4939,no se detecto incumplimiento
13650,4939,no se detecto incumplimiento
13402,4940,no se detecto incumplimiento
13651,4940,no se detecto incumplimiento
13652,4940,no se detecto incumplimiento
13653,4941,no se detecto incumplimiento
13654,4941,no se detecto incumplimiento
13655,4941,no se detecto incumplimiento
13656,4942,no se detecto incumplimiento
13657,4942,no se detecto incumplimiento
13658,4942,no se detecto incumplimiento
13659,4942,no se detecto incumplimiento
13660,4858,no se detecto incumplimiento
13661,4858,no se detecto incumplimiento
13662,4858,no se detecto incumplimiento
13663,4943,no se detecto incumplimiento
13664,4943,no se detecto incumplimiento
13665,4943,no se detecto incumplimiento
13666,4848,no se detecto incumplimiento
13667,4848,no se detecto incumplimiento
13662,4848,no se detecto incumplimiento
13668,4944,no se detecto incumplimiento
13669,4944,no se detecto incumplimiento
13670,4944,no se detecto incumplimiento
13671,4945,no se detecto incumplimiento
13672,4945,no se detecto incumplimiento
13673,4945,no se detecto incumplimiento
13674,4945,no se detecto incumplimiento
13675,4945,no se detecto incumplimiento
13676,4946,no se detecto incumplimiento
13677,4946,no se detecto incumplimiento
13678,4946,no se detecto incumplimiento
13679,4947,no se detecto incumplimiento
13680,4947,no se detecto incumplimiento
13681,4947,no se detecto incumplimiento
13682,4947,no se detecto incumplimiento
13683,4948,no se detecto incumplimiento
13684,4948,no se detecto incumplimiento
13685,4948,no se detecto incumplimiento
13686,4949,no se detecto incumplimiento
13687,4949,no se detecto incumplimiento
13688,4949,no se detecto incumplimiento
13689,4949,carece de nombre denominacion o razon social y rfc del importador
13690,4950,no se detecto incumplimiento
13691,4950,no se detecto incumplimiento
13692,4950,no se detecto incumplimiento
13693,4951,no se detecto incumplimiento
13694,4951,no se detecto incumplimiento
13695,4951,no se detecto incumplimiento
13696,4952,no se detecto incumplimiento
13697,4952,no se detecto incumplimiento
13698,4953,no se detecto incumplimiento
13699,4953,no se detecto incumplimiento
13700,4953,no se detecto incumplimiento
13701,4954,no se detecto incumplimiento
13509,4954,no se detecto incumplimiento
13702,4954,no se detecto incumplimiento
13703,4955,no se detecto incumplimiento
13704,4955,no se detecto incumplimiento
13705,4955,no se detecto incumplimiento
13706,4956,no se detecto incumplimiento
13707,4956,no se detecto incumplimiento
13708,4956,no se detecto incumplimiento
13709,4957,no se detecto incumplimiento
13710,4957,no se detecto incumplimiento
13711,4958,no se detecto incumplimiento
13712,4958,no se detecto incumplimiento
13713,4958,no se detecto incumplimiento
13714,4959,no se detecto incumplimiento
13715,4959,no se detecto incumplimiento
13716,4960,no se detecto incumplimiento
13717,4960,no se detecto incumplimiento
13718,4823,no se detecto incumplimiento
13719,4823,no se detecto incumplimiento
13720,4823,no se detecto incumplimiento
13721,4961,no se detecto incumplimiento
13722,4961,no se detecto incumplimiento
13723,4961,no se detecto incumplimiento
13323,4830,no se detecto incumplimiento
13380,4830,no se detecto incumplimiento
13380,4962,no se detecto incumplimiento
13380,4963,no se detecto incumplimiento
13724,4963,no se detecto incumplimiento
13725,4843,no se detecto incumplimiento
13726,4843,no se detecto incumplimiento
13727,4843,no se detecto incumplimiento
13728,4843,no se detecto incumplimiento
13729,4964,no se detecto incumplimiento
13730,4964,no se detecto incumplimiento
13731,4964,no se detecto incumplimiento
13732,4964,no se detecto incumplimiento
13733,4964,no se detecto incumplimiento
13734,4964,no se detecto incumplimiento
13735,4965,no se detecto incumplimiento
13736,4965,no se detecto incumplimiento
13737,4965,no se detecto incumplimiento
13738,4965,no se detecto incumplimiento
13739,4966,no se detecto incumplimiento
13740,4966,no se detecto incumplimiento
13741,4966,no se detecto incumplimiento
13742,4966,no se detecto incumplimiento
13743,4967,no se detecto incumplimiento
13744,4967,no se detecto incumplimiento
13745,4968,no se detecto incumplimiento
13746,4968,no se detecto incumplimiento
13747,4968,no se detecto incumplimiento
13748,4920,no se detecto incumplimiento
13749,4920,no se detecto incumplimiento
13750,4912,no se detecto incumplimiento
13751,4912,no se detecto incumplimiento
13752,4827,no se detecto incumplimiento
13753,4827,no se detecto incumplimiento
13754,4827,no se detecto incumplimiento
13755,4827,no se detecto incumplimiento
13756,4822,no se detecto incumplimiento
13757,4822,no se detecto incumplimiento
13758,4969,no se detecto incumplimiento
13759,4969,no se detecto incumplimiento
13760,4969,no se detecto incumplimiento
13761,4969,no se detecto incumplimiento
13762,4969,no se detecto incumplimiento
13763,4970,no se detecto incumplimiento
13764,4970,no se detecto incumplimiento
13765,4970,no se detecto incumplimiento
13766,4971,no se detecto incumplimiento
13767,4971,no se detecto incumplimiento
13768,4971,no se detecto incumplimiento
13769,4942,no se detecto incumplimiento
13770,4942,no se detecto incumplimiento
13771,4942,no se detecto incumplimiento
13772,4972,no se detecto incumplimiento
13773,4972,no se detecto incumplimiento
13774,4972,no se detecto incumplimiento
13497,4973,no se detecto incumplimiento
13775,4973,no se detecto incumplimiento
13776,4973,no se detecto incumplimiento
13777,4974,no se detecto incumplimiento
13778,4974,no se detecto incumplimiento
13779,4974,no se detecto incumplimiento
13780,4975,no se detecto incumplimiento
13781,4975,no se detecto incumplimiento
13782,4975,no se detecto incumplimiento
13783,4976,no se detecto incumplimiento
13784,4976,no se detecto incumplimiento
13418,4976,no se detecto incumplimiento
13785,4977,no se detecto incumplimiento
13786,4977,no se detecto incumplimiento
13787,4977,no se detecto incumplimiento
13788,4977,no se detecto incumplimiento
13789,4978,no se detecto incumplimiento
13790,4978,no se detecto incumplimiento
13791,4978,no se detecto incumplimiento
13792,4978,no se detecto incumplimiento
13793,4818,no se detecto incumplimiento
13794,4818,no se detecto incumplimiento
13795,4818,no se detecto incumplimiento
13796,4818,no se detecto incumplimiento
13797,4979,no se detecto incumplimiento
13798,4979,no se detecto incumplimiento
13799,4979,no se detecto incumplimiento
13800,4879,no se detecto incumplimiento
13801,4879,no se detecto incumplimiento
13802,4914,no se detecto incumplimiento
13803,4914,no se detecto incumplimiento
13804,4980,no se detecto incumplimiento
13805,4980,no se detecto incumplimiento
13806,4843,no se detecto incumplimiento
13807,4843,no se detecto incumplimiento
13808,4964,no se detecto incumplimiento
13809,4964,no se detecto incumplimiento
13810,4964,no se detecto incumplimiento
13811,4964,no se detecto incumplimiento
13812,4981,no se detecto incumplimiento
13813,4981,no se detecto incumplimiento
13814,4981,no se detecto incumplimiento
13815,4982,no se detecto incumplimiento
13816,4982,no se detecto incumplimiento
13817,4983,no se detecto incumplimiento
13818,4983,no se detecto incumplimiento
13819,4984,no se detecto incumplimiento
13816,4984,no se detecto incumplimiento
13492,4985,no se detecto incumplimiento
13820,4985,no se detecto incumplimiento
13702,4986,no se detecto incumplimiento
13821,4986,no se detecto incumplimiento
13822,4987,no se detecto incumplimiento
13823,4987,no se detecto incumplimiento
13824,4987,no se detecto incumplimiento
13825,4987,no se detecto incumplimiento
13826,4988,no se detecto incumplimiento
13827,4988,no se detecto incumplimiento
13828,4988,no se detecto incumplimiento
13829,4989,no se detecto incumplimiento
13830,4989,no se detecto incumplimiento
13831,4989,no se detecto incumplimiento
13832,4989,no se detecto incumplimiento
13833,4990,no se detecto incumplimiento
13834,4990,no se detecto incumplimiento
13835,4990,no se detecto incumplimiento
13836,4990,no se detecto incumplimiento
13837,4991,no se detecto incumplimiento
13838,4991,no se detecto incumplimiento
13839,4991,no se detecto incumplimiento
13840,4991,no se detecto incumplimiento
13418,4992,no se detecto incumplimiento
13841,4992,no se detecto incumplimiento
13410,4992,no se detecto incumplimiento
13566,4992,no se detecto incumplimiento
13842,4993,no se detecto incumplimiento
13843,4993,no se detecto incumplimiento
13844,4993,no se detecto incumplimiento
13845,4994,no se detecto incumplimiento
13846,4994,no se detecto incumplimiento
13847,4994,no se detecto incumplimiento
13848,4995,no se detecto incumplimiento
13849,4995,no se detecto incumplimiento
13850,4995,no se detecto incumplimiento
13851,4996,no se detecto incumplimiento
13852,4996,no se detecto incumplimiento
