"country","year","gdpcap","lifexp","pop","continent"
"El Salvador",1986,7.31112975190137,68.2,4986528,"Americas"
"Finland",1986,9.77354777035013,74.7,4921293,"Europe"
"France",1986,9.72365581397069,76,55686610,"Europe"
"Gabon",1986,8.50048178668866,60.8,853039,"Africa"
"Ghana",1986,5.32382803760805,59,13103975,"Africa"
"Greece",1986,9.14416494779018,76.2,9945576,"Europe"
"Guatemala",1986,7.22459552294825,63,8320498,"Americas"
"Honduras",1986,6.92719513362153,67.8,4366401,"Americas"
"Hungary",1986,8.3446933499177,69.2,10526561,"Europe"
"Iceland",1986,10.1378802502832,77.6,244145,"Europe"
"India",1986,5.60032118173996,56.3,799607235,"Asia"
"Indonesia",1986,6.16965226489257,63.7,168402027,"Asia"
"Israel",1986,9.55088486000071,75.2,4148764,"Asia"
"Italy",1986,9.5938312692064,76,56956635,"Europe"
"Japan",1986,10.24192834314,78.1,120551455,"Asia"
"Kenya",1986,6.04468590212899,63.2,20393724,"Africa"
"Lesotho",1986,5.66599497313762,60.7,1495101,"Africa"
"Liberia",1986,6.26907062750593,54.5,2206867,"Africa"
"Madagascar",1986,5.66721776543966,54.7,10264368,"Africa"
"Malawi",1986,4.97303627935899,50.6,7617137,"Africa"
"Malaysia",1986,7.65581208914996,70.9,16221767,"Asia"
"Mauritania",1986,6.22993592853443,59.3,1815692,"Africa"
"Mexico",1986,8.45727520963341,70.3,78939441,"Americas"
"Morocco",1986,7.01363554534616,66.7,23084731,"Africa"
"Nepal",1986,5.09267566848891,55.9,17091959,"Asia"
"Netherlands",1986,9.73318874517646,76.5,14551065,"Europe"
"Nicaragua",1986,7.0331886039631,66,3796914,"Americas"
"Niger",1986,5.3176776445516,45.3,7031675,"Africa"
"Nigeria",1986,5.74880368619063,55.4,86118043,"Africa"
"Norway",1986,10.1974378684381,76.1,4164166,"Europe"
"Oman",1986,8.83944107837729,69,1561493,"Asia"
"Pakistan",1986,6.00450945634513,61.4,95207133,"Asia"
"Panama",1986,8.13518118743976,75.2,2268619,"Americas"
"Paraguay",1986,7.16000797106697,73.5,3777764,"Americas"
"Peru",1986,7.69415273328685,67.8,19996250,"Americas"
"Philippines",1986,6.80551654039267,66.2,55803915,"Asia"
"Portugal",1986,8.83912222691732,73.4,9925410,"Europe"
"Rwanda",1986,5.55195987297301,50.3,6410594,"Africa"
"Senegal",1986,6.2024483026561,56.3,6638186,"Africa"
"Sierra Leone",1986,5.59360846901727,49.8,3569102,"Africa"
"Singapore",1986,9.37476931728187,73.5,2766755,"Asia"
"South Africa",1986,8.06485232166021,63.1,33733547,"Africa"
"Spain",1986,9.15590225138125,76.7,38854360,"Europe"
"Sri Lanka",1986,6.28555413321658,71,16413729,"Asia"
"Sudan",1986,5.51008042744224,60,17618852,"Africa"
"Sweden",1986,9.98899020447227,77,8377863,"Europe"
"Thailand",1986,6.86848130898673,71,53002775,"Asia"
"Togo",1986,5.65886292473538,57.7,3363448,"Africa"
"Trinidad and Tobago",1986,8.60481776061509,69,1184053,"Americas"
"Turkey",1986,8.01200146871681,65.7,50187091,"Europe"
"United Kingdom",1986,9.79374282860016,74.9,56519444,"Europe"
"United States",1986,10.1645387791928,74.9,243032017,"Americas"
"Uruguay",1986,8.48698313825084,72.2,3031032,"Americas"
"Venezuela",1986,8.51347086474624,72.5,17968530,"Americas"
"Zambia",1986,6.00309728049237,55.6,7242496,"Africa"
"Zimbabwe",1986,6.21391416090324,64,9198874,"Africa"
"Algeria",1987,7.55069336561779,69.2,23917889,"Africa"
"Argentina",1987,8.79836026316442,72.1,31326473,"Americas"
"Australia",1987,9.69248674196245,76.2,16314778,"Oceania"
"Austria",1987,9.76269311459582,75,7623700,"Europe"
"Bangladesh",1987,5.60781315740184,56.9,98149262,"Asia"
"Belgium",1987,9.73695475352544,75.2,9916261,"Europe"
"Benin",1987,5.74137632640576,55.9,4546136,"Africa"
"Bolivia",1987,6.72625793179411,60.8,6464736,"Americas"
"Botswana",1987,7.48182930166079,67.9,1260720,"Africa"
"Brazil",1987,8.18425542566729,68,142437479,"Americas"
"Burkina Faso",1987,5.12549679570655,52.6,8140076,"Africa"
"Burundi",1987,5.18771339966207,49.8,5108581,"Africa"
"Cameroon",1987,6.75088193653719,58.8,11031515,"Africa"
"Canada",1987,9.85068825416733,76.8,26541981,"Americas"
"Central African Republic",1987,5.67637726049491,48.1,2751163,"Africa"
"Chad",1987,5.15998663837205,50.9,5409275,"Africa"
"Chile",1987,7.87345655854807,73.1,12507488,"Americas"
"China",1987,5.83194491961548,67.2,1092646739,"Asia"
"Colombia",1987,7.67930742947036,70.6,32324326,"Americas"
"Congo, Dem. Rep.",1987,5.52538239321718,53.3,31721541,"Africa"
"Congo, Rep.",1987,7.09353264425214,56.6,2202106,"Africa"
"Costa Rica",1987,7.9979857562071,76.4,2872214,"Americas"
"Cote d'Ivoire",1987,6.57004453056172,57.2,10939987,"Africa"
"Denmark",1987,10.0723590742749,74.8,5116351,"Europe"
"Dominican Republic",1987,7.57662298204965,70.9,6764623,"Americas"
"Ecuador",1987,7.12388265923108,70.4,9504132,"Americas"
"Egypt",1987,6.96195717234161,62.3,52173840,"Africa"
"El Salvador",1987,7.32339985076645,68.4,5051885,"Americas"
"Finland",1987,9.80501615619782,74.7,4937259,"Europe"
"France",1987,9.74154676882104,76.4,56005443,"Europe"
"Gabon",1987,8.28123758689213,60.8,876877,"Africa"
"Ghana",1987,5.34264846910061,59.4,13480381,"Africa"
"Greece",1987,9.1179736966489,76.4,9979755,"Europe"
"Guatemala",1987,7.23638688734042,63.3,8523785,"Americas"
"Honduras",1987,6.95613919969349,68,4497875,"Americas"
"Hungary",1987,8.38608452196927,69.7,10482364,"Europe"
"Iceland",1987,10.2089272645595,77.7,246867,"Europe"
"India",1987,5.61732144692391,56.6,817232241,"Asia"
"Indonesia",1987,6.20226170116123,64,171728916,"Asia"
"Israel",1987,9.60414434590803,75.5,4215756,"Asia"
"Italy",1987,9.62514998059468,76.3,56980621,"Europe"
"Japan",1987,10.2772632245737,78.4,121021830,"Asia"
"Kenya",1987,6.06639090115302,63.2,21140344,"Africa"
"Lesotho",1987,5.57180681487059,60.8,1520244,"Africa"
"Liberia",1987,6.26291033081037,54.5,2196204,"Africa"
"Madagascar",1987,5.65095971192978,55,10563491,"Africa"
"Malawi",1987,4.92994486213907,50.3,8108484,"Africa"
"Malaysia",1987,7.67903906637446,71.3,16703500,"Asia"
"Mauritania",1987,6.22237188984629,59.7,1865356,"Africa"
"Mexico",1987,8.45506770472788,70.8,80571067,"Americas"
"Morocco",1987,6.96553118541207,67.1,23560825,"Africa"
"Nepal",1987,5.08583465846477,56.5,17472138,"Asia"
"Netherlands",1987,9.74597184250668,76.7,14634787,"Europe"
"Nicaragua",1987,7.00473441348827,65.8,3882940,"Americas"
"Niger",1987,5.29040067255796,45.6,7233482,"Africa"
"Nigeria",1987,5.71592024893336,55.3,88412917,"Africa"
"Norway",1987,10.2104012440693,76.1,4181326,"Europe"
"Oman",1987,8.76577491131511,69.5,1620573,"Asia"
"Pakistan",1987,6.03414316998666,61.7,98301647,"Asia"
"Panama",1987,8.09629355564275,75.2,2318444,"Americas"
"Paraguay",1987,7.17431881185983,73.7,3885433,"Americas"
"Peru",1987,7.74892273219177,68.3,20451712,"Americas"
"Philippines",1987,6.82091347459608,66.6,57312794,"Asia"
"Portugal",1987,8.90125218745337,73.7,9912208,"Europe"
"Rwanda",1987,5.50321666702646,50.4,6742390,"Africa"
"Senegal",1987,6.2316003308439,56.9,6846556,"Africa"
"Sierra Leone",1987,5.63439565343839,50.1,3681945,"Africa"
"Singapore",1987,9.46182411070104,73.8,2822828,"Asia"
"South Africa",1987,8.06068390294168,63.4,34463077,"Africa"
"Spain",1987,9.2074221055759,76.7,38950965,"Europe"
"Sri Lanka",1987,6.28752429352025,71.2,16648992,"Asia"
"Sudan",1987,5.61942563090995,60.4,18130501,"Africa"
"Sweden",1987,10.0196403311565,77.1,8413658,"Europe"
"Thailand",1987,6.94030430507399,71.4,53979503,"Asia"
"Togo",1987,5.63210724529038,58,3472459,"Africa"
"Trinidad and Tobago",1987,8.55043306185583,69.3,1195243,"Americas"
"Turkey",1987,8.08383824895949,66.1,51168841,"Europe"
"United Kingdom",1987,9.8362272405508,75.1,56649375,"Europe"
"United States",1987,10.1867803569793,75,245425409,"Americas"
"Uruguay",1987,8.55762718152051,72.4,3049962,"Americas"
"Venezuela",1987,8.52334718847282,72.6,18437737,"Americas"
"Zambia",1987,5.99907771029744,54.4,7469270,"Africa"
"Zimbabwe",1987,6.18963192561242,64.2,9535657,"Africa"
"Algeria",1988,7.51379264752607,69.7,24591493,"Africa"
"Argentina",1988,8.7578762022089,72.2,31795515,"Americas"
"Australia",1988,9.73107862192413,76.4,16585905,"Oceania"
"Austria",1988,9.79370471391782,75.4,7642479,"Europe"
"Bangladesh",1988,5.60250904694563,57.3,100779551,"Asia"
"Belgium",1988,9.77992606907382,75.5,9931873,"Europe"
"Benin",1988,5.74716414433108,56.3,4685375,"Africa"
"Bolivia",1988,6.73270007895764,61.4,6592787,"Americas"
"Botswana",1988,7.62840272016812,68,1300097,"Africa"
"Brazil",1988,8.16451012275955,68.2,145150468,"Americas"
"Burkina Faso",1988,5.15538418615879,52.7,8356306,"Africa"
"Burundi",1988,5.20729413956646,49.6,5284173,"Africa"
"Cameroon",1988,6.63982088787259,58.9,11370394,"Africa"
"Canada",1988,9.88632462143436,77.1,26919036,"Americas"
"Central African Republic",1988,5.67243806553046,47.6,2809720,"Africa"
"Chad",1988,5.2723558144819,54.1,5585528,"Africa"
"Chile",1988,7.92703214012846,72.9,12716508,"Americas"
"China",1988,5.92290328103744,67.5,1114162025,"Asia"
"Colombia",1988,7.69876796127411,70.7,32975533,"Americas"
"Congo, Dem. Rep.",1988,5.49903347725163,53.4,32688708,"Africa"
"Congo, Rep.",1988,7.08353144469729,56.3,2262496,"Africa"
"Costa Rica",1988,8.00909787629639,76.5,2944560,"Americas"
"Cote d'Ivoire",1988,6.54658383879633,56.9,11337122,"Africa"
"Denmark",1988,10.0704454808841,74.8,5121511,"Europe"
"Dominican Republic",1988,7.57711865232548,71,6903314,"Americas"
"Ecuador",1988,7.17996658488637,70.8,9739179,"Americas"
"Egypt",1988,6.99005176683019,63.1,53617678,"Africa"
"El Salvador",1988,7.32933270637862,68.7,5117577,"Americas"
"Finland",1988,9.85300464916674,74.8,4951886,"Europe"
"France",1988,9.78154869634509,76.6,56328053,"Europe"
"Gabon",1988,8.37073939884256,60.7,901473,"Africa"
"Ghana",1988,5.37047606617532,59.7,13852597,"Africa"
"Greece",1988,9.15632650692688,76.6,10017036,"Europe"
"Guatemala",1988,7.25178296829388,64,8729406,"Americas"
"Honduras",1988,6.97196415485518,68,4631491,"Americas"
"Hungary",1988,8.38696440683026,69.9,10442721,"Europe"
"Iceland",1988,10.192367425838,77.8,249563,"Europe"
"India",1988,5.68764291923283,57,834944397,"Asia"
"Indonesia",1988,6.24551452715857,64.3,175000919,"Asia"
"Israel",1988,9.60761304756213,75.8,4290860,"Asia"
"Italy",1988,9.66575475571652,76.6,56990645,"Europe"
"Japan",1988,10.3420255179254,78.6,121432942,"Asia"
"Kenya",1988,6.09126322261812,63.2,21899004,"Africa"
"Lesotho",1988,5.63739299461729,61,1544580,"Africa"
"Liberia",1988,6.25266460203107,54.5,2170426,"Africa"
"Madagascar",1988,5.65582009817598,55.5,10877757,"Africa"
"Malawi",1988,4.90288937191346,50.1,8620942,"Africa"
"Malaysia",1988,7.74438286810554,71.6,17202032,"Asia"
"Mauritania",1988,6.21320739289207,59.9,1916240,"Africa"
"Mexico",1988,8.44685050548238,71.1,82223153,"Americas"
"Morocco",1988,7.04338488020164,67.6,24027330,"Africa"
"Nepal",1988,5.13623535335314,57.1,17865238,"Asia"
"Netherlands",1988,9.77334730234015,76.9,14723266,"Europe"
"Nicaragua",1988,6.85087644033975,68.1,3968453,"Americas"
"Niger",1988,5.328587582665,46.1,7445788,"Africa"
"Nigeria",1988,5.78445521274197,55.3,90773613,"Africa"
"Norway",1988,10.2032919732728,76.3,4199817,"Europe"
"Oman",1988,8.78697332637103,69.9,1679089,"Asia"
"Pakistan",1988,6.0755962600087,61.9,101420791,"Asia"
"Panama",1988,7.93217802001549,75.2,2368772,"Americas"
"Paraguay",1988,7.20838198621794,74,3994328,"Americas"
"Peru",1988,7.63615069138684,68.8,20909897,"Americas"
"Philippines",1988,6.85986603056621,67.2,58844392,"Asia"
"Portugal",1988,8.97451104336425,74,9896416,"Europe"
"Rwanda",1988,5.50503870078391,50.2,7048075,"Africa"
"Senegal",1988,6.19549486740978,57.4,7062540,"Africa"
"Sierra Leone",1988,5.53385387969557,50.4,3791078,"Africa"
"Singapore",1988,9.54158139247154,74,2880188,"Asia"
"South Africa",1988,8.07796078330989,63.8,35195598,"Africa"
"Spain",1988,9.25491154489558,76.8,39032625,"Europe"
"Sri Lanka",1988,6.29824164491031,71.2,16883250,"Asia"
"Sudan",1988,5.59365749620898,60.7,18669146,"Africa"
"Sweden",1988,10.0413590935759,77.2,8457108,"Europe"
"Thailand",1988,7.04680740166881,71.6,54933561,"Asia"
"Togo",1988,5.66621879937704,58.2,3579489,"Africa"
"Trinidad and Tobago",1988,8.50454579561501,69.4,1204890,"Americas"
"Turkey",1988,8.08884370443976,66.5,52126497,"Europe"
"United Kingdom",1988,9.88310245001419,75.3,56797704,"Europe"
"United States",1988,10.2178828053435,75,247865202,"Americas"
"Uruguay",1988,8.56604688804363,72.5,3069094,"Americas"
"Venezuela",1988,8.55538345402998,72.7,18912431,"Americas"
"Zambia",1988,6.03032281237342,53.2,7696070,"Africa"
"Zimbabwe",1988,6.2284898367005,64.2,9866776,"Africa"
"Algeria",1989,7.53086220867336,70.2,25257671,"Africa"
"Argentina",1989,8.66562302096901,72.4,32263559,"Americas"
"Australia",1989,9.75265948953235,76.6,16849253,"Oceania"
"Austria",1989,9.82733387859138,75.6,7669601,"Europe"
"Bangladesh",1989,5.60245718503031,57.9,103400571,"Asia"
"Belgium",1989,9.81039706623841,75.8,9952253,"Europe"
"Benin",1989,5.68905369272886,56.7,4836240,"Africa"
"Bolivia",1989,6.74737832076627,62,6723046,"Americas"
"Botswana",1989,7.72057313870016,68.1,1339813,"Africa"
"Brazil",1989,8.17881727686947,68.6,147801816,"Americas"
"Burkina Faso",1989,5.14997866366465,52.8,8579825,"Africa"
"Burundi",1989,5.19357490652114,49.3,5454475,"Africa"
"Cameroon",1989,6.59217702892748,58.8,11716975,"Africa"
"Canada",1989,9.89434556259739,77.2,27296517,"Americas"
"Central African Republic",1989,5.6706136492986,47.2,2871005,"Africa"
"Chad",1989,5.28844539912937,54.1,5769273,"Africa"
"Chile",1989,8.01008663135153,72.7,12928491,"Americas"
"China",1989,5.9477533706787,67.7,1135128009,"Asia"
"Colombia",1989,7.7123841415274,70.8,33624442,"Americas"
"Congo, Dem. Rep.",1989,5.45292907808384,53.4,33763056,"Africa"
"Congo, Rep.",1989,7.08192843000536,56,2323890,"Africa"
"Costa Rica",1989,8.03259853003212,76.5,3018953,"Americas"
"Cote d'Ivoire",1989,6.54147409955264,56.5,11744698,"Africa"
"Denmark",1989,10.0755582601091,74.9,5129472,"Europe"
"Dominican Republic",1989,7.59964775072408,71.2,7042940,"Americas"
"Ecuador",1989,7.16606487669483,71.1,9977380,"Americas"
"Egypt",1989,7.01617300022097,63.9,55035937,"Africa"
"El Salvador",1989,7.32568341063072,69.3,5184221,"Americas"
"Finland",1989,9.89892504611488,74.8,4967776,"Europe"
"France",1989,9.81718273714578,76.9,56643349,"Europe"
"Gabon",1989,8.42104882891826,60.6,926648,"Africa"
"Ghana",1989,5.39320746176555,60.1,14232493,"Africa"
"Greece",1989,9.18840378184205,76.9,10065859,"Europe"
"Guatemala",1989,7.26769617668311,64.7,8940285,"Americas"
"Honduras",1989,6.98552900184004,68.2,4766802,"Americas"
"Hungary",1989,8.40519151017774,69.7,10409854,"Europe"
"Iceland",1989,10.1825645298768,78,252219,"Europe"
"India",1989,5.72414614976438,57.3,852736160,"Asia"
"Indonesia",1989,6.31470118079953,64.7,178233231,"Asia"
"Israel",1989,9.59930218340611,76.2,4383341,"Asia"
"Italy",1989,9.69832709058406,76.8,56997093,"Europe"
"Japan",1989,10.390240798294,78.9,121831143,"Asia"
"Kenya",1989,6.10247217835183,63.1,22668238,"Africa"
"Lesotho",1989,5.68470693524755,61.1,1569936,"Africa"
"Liberia",1989,5.95654224196828,54.4,2137018,"Africa"
"Madagascar",1989,5.66672724985964,56,11205548,"Africa"
"Malawi",1989,4.86703736154274,49.8,9073088,"Africa"
"Malaysia",1989,7.8021722309315,71.9,17707064,"Asia"
"Mauritania",1989,6.23350319128845,60.1,1968870,"Africa"
"Mexico",1989,8.46773589980677,71.6,83901643,"Americas"
"Morocco",1989,7.04655743917457,68,24489354,"Africa"
"Nepal",1989,5.1546609137775,57.8,18285434,"Asia"
"Netherlands",1989,9.81059860642837,77,14816751,"Europe"
"Nicaragua",1989,6.81238254727148,70.5,4055262,"Americas"
"Niger",1989,5.3085385567551,46.5,7671233,"Africa"
"Nigeria",1989,5.8284092196569,55.3,93179755,"Africa"
"Norway",1989,10.2090897981226,76.5,4219532,"Europe"
"Oman",1989,8.86090554899332,70.3,1741965,"Asia"
"Pakistan",1989,6.09325603166961,62.2,104530689,"Asia"
"Panama",1989,7.9272358408798,75.1,2419618,"Americas"
"Paraguay",1989,7.237796615909,74.1,4103909,"Americas"
"Peru",1989,7.49051624340351,69.3,21368856,"Americas"
"Philippines",1989,6.89428250984498,67.9,60391168,"Asia"
"Portugal",1989,9.03838751066712,74.2,9886997,"Europe"
"Rwanda",1989,5.4812036684268,50,7239097,"Africa"
"Senegal",1989,6.20433599899107,57.7,7285378,"Africa"
"Sierra Leone",1989,5.52007677357636,50.8,3878211,"Africa"
"Singapore",1989,9.60953475277244,74.4,2943633,"Asia"
"South Africa",1989,8.07928487910591,64.2,35965131,"Africa"
"Spain",1989,9.30010161669485,76.8,39110106,"Europe"
"Sri Lanka",1989,6.3074508260231,71,17111785,"Asia"
"Sudan",1989,5.65660205535201,61.2,19284633,"Africa"
"Sweden",1989,10.062099570635,77.4,8506236,"Europe"
"Thailand",1989,7.14545542156878,71.7,55812794,"Asia"
"Togo",1989,5.67816513942494,58.4,3684309,"Africa"
"Trinidad and Tobago",1989,8.49067355054568,69.5,1213625,"Americas"
"Turkey",1989,8.07425364726898,66.9,53066569,"Europe"
"United Kingdom",1989,9.90305744455295,75.5,56953861,"Europe"
"United States",1989,10.2434679398232,75.2,250340795,"Americas"
"Uruguay",1989,8.57054614905044,72.6,3088985,"Americas"
"Venezuela",1989,8.44190741241257,72.7,19388262,"Americas"
"Zambia",1989,5.99142442955328,52.1,7921028,"Africa"
"Zimbabwe",1989,6.24751761472679,63.9,10184966,"Africa"
"Algeria",1990,7.51356923203686,70.5,25912364,"Africa"
"Argentina",1990,8.62729566756688,72.6,32729740,"Americas"
"Australia",1990,9.77300162292071,77,17096869,"Oceania"
"Austria",1990,9.86225254148629,75.7,7706571,"Europe"
"Bangladesh",1990,5.63540970979196,58.5,105983136,"Asia"
"Belgium",1990,9.83830662670084,76,9978241,"Europe"
"Benin",1990,5.68962704124264,57.1,5001271,"Africa"
"Bolivia",1990,6.76990150379245,62.6,6856246,"Americas"
"Botswana",1990,7.75612443818094,67.9,1379814,"Africa"
"Brazil",1990,8.11760042819051,69.1,150393143,"Americas"
"Burkina Faso",1990,5.11704292573674,52.7,8811033,"Africa"
"Burundi",1990,5.20370648212969,49,5613141,"Africa"
"Cameroon",1990,6.5004043569942,58.7,12070359,"Africa"
"Canada",1990,9.88133801975044,77.4,27662440,"Americas"
"Central African Republic",1990,5.62606625408385,46.9,2937832,"Africa"
"Chad",1990,5.21463202507389,53.6,5958022,"Africa"
"Chile",1990,8.02866726421481,73,13141202,"Americas"
"China",1990,5.97037612342481,68,1154605773,"Asia"
"Colombia",1990,7.75140806113611,70.9,34271563,"Americas"
"Congo, Dem. Rep.",1990,5.34895750132328,53.3,34962676,"Africa"
"Congo, Rep.",1990,7.0647800429556,55.6,2386467,"Africa"
"Costa Rica",1990,8.04547050591962,76.6,3095994,"Americas"
"Cote d'Ivoire",1990,6.49657517339124,56.1,12165909,"Africa"
"Denmark",1990,10.0898803074119,75.1,5140332,"Europe"
"Dominican Republic",1990,7.523316530224,71.3,7183646,"Americas"
"Ecuador",1990,7.1695125931387,71.3,10218085,"Americas"
"Egypt",1990,7.05071602407613,64.6,56397273,"Africa"
"El Salvador",1990,7.35886053484586,69.8,5252082,"Americas"
"Finland",1990,9.89953089327335,75,4986705,"Europe"
"France",1990,9.83797052721945,77.1,56943299,"Europe"
"Gabon",1990,8.43961677123726,60.5,952269,"Africa"
"Ghana",1990,5.39848694577748,60.3,14628260,"Africa"
"Greece",1990,9.18174538842614,77,10131737,"Europe"
"Guatemala",1990,7.27538644957237,64.8,9158547,"Americas"
"Honduras",1990,6.95824487353948,68.3,4903363,"Americas"
"Hungary",1990,8.37993011878382,69.5,10385061,"Europe"
"Iceland",1990,10.1864137683084,78.1,254830,"Europe"
"India",1990,5.75709755387539,57.7,870601776,"Asia"
"Indonesia",1990,6.38366890263004,65,181436821,"Asia"
"Israel",1990,9.63447595301007,76.4,4499161,"Asia"
"Italy",1990,9.71715316047763,77,57007577,"Europe"
"Japan",1990,10.4410538636183,79.1,122249285,"Asia"
"Kenya",1990,6.10962933499882,63,23446229,"Africa"
"Lesotho",1990,5.72909889231452,61.2,1597534,"Africa"
"Liberia",1990,5.25757111134699,51.4,2102877,"Africa"
"Madagascar",1990,5.66813494620148,56.4,11545782,"Africa"
"Malawi",1990,4.88662441964806,49.5,9408998,"Africa"
"Malaysia",1990,7.86038451790268,72.1,18211097,"Asia"
"Mauritania",1990,6.18889439526123,60.4,2023665,"Africa"
"Mexico",1990,8.49753013254393,72.1,85609404,"Americas"
"Morocco",1990,7.06680446607982,68.3,24950128,"Africa"
"Nepal",1990,5.17573386136562,58.5,18741688,"Asia"
"Netherlands",1990,9.84469257178021,77,14915139,"Europe"
"Nicaragua",1990,6.78904940754377,70.9,4144564,"Americas"
"Niger",1990,5.26526695737537,47,7911884,"Africa"
"Nigeria",1990,5.88207855229202,55.4,95617345,"Africa"
"Norway",1990,10.224732826217,76.8,4240375,"Europe"
"Oman",1990,8.82072221262661,70.7,1812159,"Asia"
"Pakistan",1990,6.10763426339758,62.3,107607639,"Asia"
"Panama",1990,7.98462543555,75.2,2471010,"Americas"
"Paraguay",1990,7.24189828719863,74.2,4213740,"Americas"
"Peru",1990,7.41712883560873,69.4,21826658,"Americas"
"Philippines",1990,6.89911842349241,68.3,61947340,"Asia"
"Portugal",1990,9.07931185824975,74.3,9890319,"Europe"
"Rwanda",1990,5.45907245702094,49.4,7259740,"Africa"
"Senegal",1990,6.16752365165935,58.1,7514201,"Africa"
"Sierra Leone",1990,5.54045407331075,51.1,3931208,"Africa"
"Singapore",1990,9.66699926498766,75,3016400,"Asia"
"South Africa",1990,8.05574124852481,64.5,36793490,"Africa"
"Spain",1990,9.33569931252529,77,39192055,"Europe"
"Sri Lanka",1990,6.35825678439651,71,17330817,"Asia"
"Sudan",1990,5.57672415385327,61.3,20008804,"Africa"
"Sweden",1990,10.0644258414795,77.6,8559107,"Europe"
"Thailand",1990,7.23743320862772,71.7,56582824,"Asia"
"Togo",1990,5.65048158639998,58.6,3786942,"Africa"
"Trinidad and Tobago",1990,8.49940875649508,69.6,1221904,"Americas"
"Turkey",1990,8.14555003955612,67.3,53994605,"Europe"
"United Kingdom",1990,9.90783059485989,75.7,57110117,"Europe"
"United States",1990,10.2505622040336,75.4,252847810,"Americas"
"Uruguay",1990,8.56673410284727,72.9,3109987,"Americas"
"Venezuela",1990,8.48125241559077,72.7,19861959,"Americas"
"Zambia",1990,5.95918100901791,51,8143142,"Africa"
"Zimbabwe",1990,6.28599383639924,63.3,10484771,"Africa"
"Algeria",1991,7.47684651218742,70.8,26554277,"Africa"
"Argentina",1991,8.73286016859575,72.7,33193920,"Americas"
"Australia",1991,9.75674520396481,77.4,17325818,"Oceania"
"Austria",1991,9.88610564160049,75.8,7755143,"Europe"
"Bangladesh",1991,5.64466581706083,57.2,108509679,"Asia"
"Belgium",1991,9.85275545538479,76.2,10011217,"Europe"
"Benin",1991,5.70260905580284,57.5,5182525,"Africa"
"Bolivia",1991,6.79816032696172,63.1,6992521,"Americas"
"Botswana",1991,7.79869326113334,67.6,1420098,"Africa"
"Brazil",1991,8.11606211968935,69.5,152916852,"Americas"
"Burkina Faso",1991,5.17677252221591,52.6,9050090,"Africa"
"Burundi",1991,5.23086710747964,48.7,5759429,"Africa"
"Cameroon",1991,6.4333185281974,58.5,12430311,"Africa"
"Canada",1991,9.84658936795126,77.6,28014102,"Americas"
"Central African Republic",1991,5.59609984571975,46.9,3010950,"Africa"
"Chad",1991,5.26597528808924,54.3,6151213,"Africa"
"Chile",1991,8.08720412936903,74,13354054,"Americas"
"China",1991,6.04474266058827,68.3,1172327831,"Asia"
"Colombia",1991,7.75463671596286,70.9,34916770,"Americas"
"Congo, Dem. Rep.",1991,5.22193345671959,53.2,36309209,"Africa"
"Congo, Rep.",1991,7.06159109381604,55.1,2450125,"Africa"
"Costa Rica",1991,8.0460273055719,76.6,3175654,"Americas"
"Cote d'Ivoire",1991,6.46335278982236,55.7,12600967,"Africa"
"Denmark",1991,10.1002055658417,75.3,5154309,"Europe"
"Dominican Republic",1991,7.51273840957104,71.5,7325622,"Americas"
"Ecuador",1991,7.19769941129629,71.6,10460988,"Americas"
"Egypt",1991,7.04212280195224,65.2,57689828,"Africa"
"El Salvador",1991,7.37901994840738,70.1,5321576,"Americas"
"Finland",1991,9.83219455868759,75.4,5009381,"Europe"
"France",1991,9.84356414350004,77.3,57226524,"Europe"
"Gabon",1991,8.46655373501951,60.3,978252,"Africa"
"Ghana",1991,5.4217834753538,60.6,15042736,"Africa"
"Greece",1991,9.20253669695382,77,10217782,"Europe"
"Guatemala",1991,7.28827772103917,64.4,9385000,"Americas"
"Honduras",1991,6.96250685760544,68.3,5041050,"Americas"
"Hungary",1991,8.25337948561599,69.3,10370223,"Europe"
"Iceland",1991,10.1725845168144,78.3,257387,"Europe"
"India",1991,5.74707984514383,58,888513869,"Asia"
"Indonesia",1991,6.45247630869198,65.4,184614740,"Asia"
"Israel",1991,9.64847949749247,76.5,4641600,"Asia"
"Italy",1991,9.73172818313532,77,57029614,"Europe"
"Japan",1991,10.4706530986193,79.2,122702527,"Asia"
"Kenya",1991,6.09065182940943,62.7,24234087,"Africa"
"Lesotho",1991,5.73420081127571,61.2,1627900,"Africa"
"Liberia",1991,5.12107247326379,53.4,2066060,"Africa"
"Madagascar",1991,5.57325830247497,56.7,11898267,"Africa"
"Malawi",1991,4.94893564372697,49.1,9604199,"Africa"
"Malaysia",1991,7.92450676293388,72.4,18709835,"Asia"
"Mauritania",1991,6.17947377630062,60.5,2080782,"Africa"
"Mexico",1991,8.51988492365238,72.5,87347208,"Americas"
"Morocco",1991,7.11511396056004,68.7,25410178,"Africa"
"Nepal",1991,5.21297773595684,59.1,19237322,"Asia"
"Netherlands",1991,9.86090994804247,77.2,15019184,"Europe"
"Nicaragua",1991,6.76354720547326,71.4,4236805,"Americas"
"Niger",1991,5.25863620748581,47.5,8168834,"Africa"
"Nigeria",1991,5.90389294276576,55.4,98085436,"Africa"
"Norway",1991,10.2505498425014,77.1,4262367,"Europe"
"Oman",1991,8.8382762123028,71.1,1892345,"Asia"
"Pakistan",1991,6.12944961743277,62.4,110634399,"Asia"
"Panama",1991,8.05409144830331,75.2,2522901,"Americas"
"Paraguay",1991,7.24059586986789,74.2,4323402,"Americas"
