clave,titulo,artista,genero,anio,agregado,bpm,energia,baile,deciBeles,vivo,val,duracion,acustica,palabra,pop,pais
189,Thank God It's Christmas - Non-Album Single,Queen,glam rock,1984,31/12/1969,83,42,30,-9,23,34,262,21,3,80,australia
432,Thank God It's Christmas - Non-Album Single,Queen,glam rock,1984,31/12/1969,83,42,30,-9,23,34,262,21,3,80,germany
443,The Best Side Of Life,Sarah Connor,german pop,2006,31/12/1969,91,63,63,-5,12,55,229,56,3,72,germany
366,The Box,Roddy Ricch,melodic rap,2019,31/12/1969,117,59,90,-7,79,64,197,10,6,89,canada
618,The Box,Roddy Ricch,melodic rap,2019,31/12/1969,117,59,90,-7,79,64,197,10,6,89,usa
21,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,world
64,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,africa
167,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,australia
221,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,belgium
362,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,canada
616,The Christmas Song (Merry Christmas To You),Nat King Cole,adult standards,1962,31/12/1969,79,21,32,-15,14,21,192,92,3,89,usa
250,This Christmas,Donny Hathaway,chicago soul,1971,31/12/1969,93,65,63,-9,25,68,231,29,4,59,belgium
650,This Christmas,Donny Hathaway,chicago soul,1971,31/12/1969,93,65,63,-9,25,68,231,29,4,59,usa
877,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,italian hip hop,2019,31/12/1969,120,73,75,-6,19,27,208,1,7,80,italy
311,Tijolão - Ao Vivo,Jorge & Mateus,sertanejo,2019,31/12/1969,119,88,64,-4,34,69,175,47,20,83,brazil
350,Tiro Certo - Ao Vivo,Zé Felipe,funk carioca,2019,31/12/1969,130,91,71,-5,71,69,179,56,7,65,brazil
334,To Voando Alto,Mc Poze do Rodo,funk carioca,2019,31/12/1969,145,68,89,-3,8,80,137,31,17,80,brazil
325,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,sertanejo,2019,31/12/1969,111,74,62,-4,41,58,155,28,7,81,brazil
774,Tolong,Budi Doremi,indonesian pop,2018,31/12/1969,136,20,44,-12,10,24,250,89,4,78,indonesia
484,Traicionera,Pastor Lopez,cumbia,2012,31/12/1969,130,59,78,-5,19,96,215,53,4,55,colombia
659,Trampoline (with ZAYN),SHAED,electropop,2019,31/12/1969,127,46,62,-6,14,50,184,56,3,92,france
709,Trampoline (with ZAYN),SHAED,electropop,2019,31/12/1969,127,46,62,-6,14,50,184,56,3,92,india
969,Trampoline (with ZAYN),SHAED,electropop,2019,31/12/1969,127,46,62,-6,14,50,184,56,3,92,malasya
739,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak,desi pop,2019,31/12/1969,87,38,72,-8,13,48,201,59,6,64,india
722,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,desi pop,2019,31/12/1969,70,40,43,-8,11,31,285,74,4,69,india
716,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,modern bollywood,2019,31/12/1969,90,40,47,-7,15,35,249,63,2,74,india
918,Turning Up,ARASHI,j-pop,2019,31/12/1969,118,82,77,-5,24,90,183,2,10,68,japan
10,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,world
103,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,argentina
254,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,bolivia
453,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,colombia
504,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,chile
555,Tusa,KAROL G,latin,2019,31/12/1969,101,72,80,-3,6,57,201,30,30,96,spain
892,Tutto Questo Sei Tu,Ultimo,italian pop,2019,31/12/1969,162,51,45,-6,11,42,245,44,3,76,italy
112,Tutu,Camilo,colombian pop,2019,31/12/1969,146,83,73,-3,7,94,179,27,5,90,argentina
264,Tutu,Camilo,colombian pop,2019,31/12/1969,146,83,73,-3,7,94,179,27,5,90,bolivia
464,Tutu,Camilo,colombian pop,2019,31/12/1969,146,83,73,-3,7,94,179,27,5,90,colombia
517,Tutu,Camilo,colombian pop,2019,31/12/1969,146,83,73,-3,7,94,179,27,5,90,chile
943,Umbrella,King Gnu,j-pop,2019,31/12/1969,105,90,65,-3,5,70,202,38,8,51,japan
93,Umlilo,DJ Zinhle,kwaito,2019,31/12/1969,125,70,70,-5,8,62,237,27,3,52,africa
694,Un million par mois,Djadja & Dinaz,french hip hop,2019,31/12/1969,135,54,76,-6,13,72,189,66,5,67,france
678,Un peu de haine,PLK,french hip hop,2019,31/12/1969,134,66,77,-7,22,42,168,44,6,76,france
146,Una Cerveza,Rafaga,cumbia chilena,2016,31/12/1969,98,91,75,-2,9,76,241,32,5,67,argentina
293,Una Vida Para Recordar,Piso 21,colombian pop,2019,31/12/1969,182,78,70,-3,12,48,215,7,20,81,bolivia
893,Una volta ancora (feat. Ana Mena),Fred De Palma,italian arena pop,2019,31/12/1969,124,64,77,-5,10,59,174,8,6,76,italy
26,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,world
69,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,africa
170,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,australia
225,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,belgium
367,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,canada
415,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,germany
622,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,usa
866,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,italy
905,Underneath the Tree,Kelly Clarkson,dance pop,2013,31/12/1969,160,81,51,-5,21,69,230,0,5,88,japan
821,Unfaithful,Dennis Lloyd,israeli pop,2019,31/12/1969,76,57,64,-5,25,42,141,1,5,69,israel
732,Vaaste,Dhvani Bhanushali,desi pop,2019,31/12/1969,90,48,44,-6,10,32,196,45,4,68,india
745,Ve Maahi,Arijit Singh,desi pop,2019,31/12/1969,103,55,65,-7,22,29,224,41,3,61,india
850,Ve'Eem Tavo'ee Elay (And If You Will Come To Me),Idan Raichel,classic israeli pop,2019,31/12/1969,112,88,73,-5,10,23,213,50,3,43,israel
326,Verdinha,Ludmilla,baile pop,2019,31/12/1969,138,95,85,-4,12,63,160,35,12,81,brazil
529,Verte Ir,DJ Luian,latin,2019,31/12/1969,96,65,86,-4,8,55,268,39,10,85,chile
105,Vete,Bad Bunny,latin,2019,31/12/1969,92,67,89,-4,10,53,192,4,19,94,argentina
255,Vete,Bad Bunny,latin,2019,31/12/1969,92,67,89,-4,10,53,192,4,19,94,bolivia
455,Vete,Bad Bunny,latin,2019,31/12/1969,92,67,89,-4,10,53,192,4,19,94,colombia
505,Vete,Bad Bunny,latin,2019,31/12/1969,92,67,89,-4,10,53,192,4,19,94,chile
557,Vete,Bad Bunny,latin,2019,31/12/1969,92,67,89,-4,10,53,192,4,19,94,spain
497,Víspera de Año Nuevo,Guillermo Buitrago,classic colombian pop,2012,31/12/1969,100,83,60,-6,8,98,150,85,13,49,colombia
447,Vor der Tür,Gzuz,deep german hip hop,2019,31/12/1969,101,73,86,-6,10,20,171,2,19,63,germany
333,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,pop nacional,2019,31/12/1969,106,72,51,-6,87,42,189,77,6,80,brazil
92,Vula Vala,DJ Maphorisa,afro house,2019,31/12/1969,113,59,91,-11,8,14,374,2,6,52,africa
778,Waktu Yang Salah,Fiersa Besari,indonesian indie,2014,31/12/1969,130,28,67,-11,10,30,326,79,3,76,indonesia
922,Walking with you,Novelbright,j-pop,2018,31/12/1969,93,97,42,-1,53,50,223,1,6,67,japan
986,Watermelon Sugar,Harry Styles,dance pop,2019,31/12/1969,95,82,55,-4,34,56,174,12,5,86,malasya
773,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,k-pop,2018,31/12/1969,106,75,74,-5,22,45,192,27,3,79,indonesia
188,What Christmas Means To Me,Stevie Wonder,adult standards,1967,31/12/1969,167,54,48,-10,8,82,147,24,4,80,australia
394,What Christmas Means To Me,Stevie Wonder,adult standards,1967,31/12/1969,167,54,48,-10,8,82,147,24,4,80,canada
933,Wherever you are,ONE OK ROCK,j-pop,2010,31/12/1969,174,69,38,-5,34,29,296,3,5,62,japan
111,Whine Up,Nicky Jam,latin,2019,31/12/1969,105,67,82,-6,10,66,215,5,8,91,argentina
262,Whine Up,Nicky Jam,latin,2019,31/12/1969,105,67,82,-6,10,66,215,5,8,91,bolivia
460,Whine Up,Nicky Jam,latin,2019,31/12/1969,105,67,82,-6,10,66,215,5,8,91,colombia
512,Whine Up,Nicky Jam,latin,2019,31/12/1969,105,67,82,-6,10,66,215,5,8,91,chile
562,Whine Up,Nicky Jam,latin,2019,31/12/1969,105,67,82,-6,10,66,215,5,8,91,spain
22,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,world
65,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,africa
166,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,australia
220,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,belgium
363,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,canada
617,White Christmas,Bing Crosby,adult standards,1942,31/12/1969,131,16,32,-16,34,25,177,67,4,89,usa
196,White Christmas (with Shania Twain),Michael Bublé,adult standards,2011,31/12/1969,127,49,61,-7,13,64,218,44,4,73,australia
436,Wieso tust Du dir das an?,Apache 207,german hip hop,2019,31/12/1969,134,48,86,-7,12,46,176,29,6,79,germany
180,Winter Wonderland,Tony Bennett,adult standards,1968,31/12/1969,115,37,45,-14,8,63,134,83,4,85,australia
383,Winter Wonderland,Tony Bennett,adult standards,1968,31/12/1969,115,37,45,-14,8,63,134,83,4,85,canada
638,Winter Wonderland - Remastered 2006,Bing Crosby,adult standards,2006,31/12/1969,127,23,59,-14,12,54,144,83,5,83,usa
672,Woin Woin feat. RK,Larry,french hip hop,2019,31/12/1969,130,64,90,-7,8,70,173,17,29,77,france
20,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,world
63,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,africa
219,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,belgium
361,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,canada
412,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,germany
614,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,usa
864,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,album rock,1980,31/12/1969,95,51,77,-9,7,77,228,32,3,91,italy
434,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,NA,2001,31/12/1969,150,68,58,-5,26,52,232,11,3,79,germany
137,Ya No Mas,Fer Palacio,NA,2019,31/12/1969,100,68,80,-6,7,88,158,14,6,75,argentina
719,Yaad Piya Ki Aane Lagi,Neha Kakkar,desi pop,2019,31/12/1969,108,83,86,-4,11,69,257,38,5,72,india
938,Yesterday,Official HIGE DANdism,anime rock,2019,31/12/1969,130,80,54,-4,40,56,299,4,4,55,japan
116,"Yo x Ti, Tu x Mi",ROSALÍA,r&b en espanol,2019,31/12/1969,92,76,78,-3,14,58,201,46,23,90,argentina
269,"Yo x Ti, Tu x Mi",ROSALÍA,r&b en espanol,2019,31/12/1969,92,76,78,-3,14,58,201,46,23,90,bolivia
518,"Yo x Ti, Tu x Mi",ROSALÍA,r&b en espanol,2019,31/12/1969,92,76,78,-3,14,58,201,46,23,90,chile
565,"Yo x Ti, Tu x Mi",ROSALÍA,r&b en espanol,2019,31/12/1969,92,76,78,-3,14,58,201,46,23,90,spain
870,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,dance pop,2017,31/12/1969,93,87,64,-4,12,91,157,2,4,85,italy
593,Zorra,Bad Gyal,rap catalan,2019,31/12/1969,176,65,64,-7,8,74,186,68,19,76,spain
